date,customer_id,gsv,aha_revenue,order_cost,ltv,cac,is_repeat_customer,customer_segment,churned
2025-03-02,CUST02964,116138.48,22291.01,15115.02,569.52,109.17,1,Regular,0
2025-03-03,CUST02938,104572.6,22291.12,13241.27,552.88,101.96,1,Regular,0
2025-03-04,CUST01271,92147.13,12423.35,6908.01,687.58,129.95,0,Platinum,1
2025-03-05,CUST01813,81847.22,10236.53,6123.14,643.24,111.86,1,Regular,0
2025-03-06,CUST02915,74932.5,16030.84,5296.47,498.63,128.64,0,Regular,0
2025-03-07,CUST00609,116296.13,17646.28,5771.23,500.01,80.92,0,Platinum,0
2025-03-08,CUST02461,92203.62,11088.46,4005.69,569.65,80.66,0,Regular,0
2025-03-09,CUST00024,90535.08,13329.63,4785.08,345.64,119.19,0,Platinum,0
2025-03-10,CUST02028,66233.08,10186.35,4769.94,699.96,148.75,1,Diamond,0
2025-03-11,CUST00283,53268.85,13039.37,4732.79,507.52,99.07,1,Regular,0
2025-03-12,CUST01472,116163.2,23777.91,15260.91,663.96,127.8,1,Regular,0
2025-03-13,CUST02928,71961.47,12926.33,6866.97,686.94,92.06,0,Diamond,0
2025-03-14,CUST00300,80981.23,19867.2,8886.69,532.66,101.81,0,Regular,0
2025-03-15,CUST01091,58024.8,13663.16,4479.45,341.34,85.47,1,Regular,0
2025-03-16,CUST01030,108584.7,19197.79,10297.91,529.34,141.66,0,Regular,0
2025-03-17,CUST00816,51934.23,12248.79,4245.59,539.06,101.73,1,Diamond,0
2025-03-18,CUST00082,108379.35,17410.68,10399.19,615.68,96.13,0,Regular,0
2025-03-19,CUST01920,59819.95,8049.56,4999.61,319.29,131.14,1,Platinum,0
2025-03-20,CUST02093,112059.49,15117.02,7824.43,486.53,93.96,1,Platinum,1
2025-03-21,CUST00617,101084.08,20150.84,7251.1,669.11,96.82,1,Platinum,0
2025-03-22,CUST02975,61526.92,10777.09,6625.16,696.52,87.25,1,Platinum,0
2025-03-23,CUST02309,89607.26,17817.74,7539.24,376.55,147.4,0,Diamond,0
2025-03-24,CUST00175,71885.94,14586.48,5675.03,648.24,97.33,0,Platinum,1
2025-03-25,CUST01189,62476.32,6456.83,3152.37,358.5,149.7,1,Diamond,0
2025-03-26,CUST02704,110142.75,11907.09,7966.54,636.47,92.33,0,Platinum,0
2025-03-27,CUST00841,78246.59,14076.69,5897.42,410.91,81.45,1,Platinum,0
2025-03-28,CUST00369,77898.06,10022.0,6636.88,683.85,142.7,0,Regular,0
2025-03-29,CUST01818,61892.07,12061.53,3877.32,578.2,120.6,1,Platinum,0
2025-03-30,CUST02101,76814.6,14043.85,4682.35,459.64,104.6,1,Platinum,0
2025-03-31,CUST00689,111013.18,20855.39,12084.12,412.39,115.93,1,Diamond,0
2025-01-01,CUST01779,75419.01,10963.53,4124.89,394.1,98.25,0,Regular,0
2025-01-02,CUST01364,116612.25,22853.26,9750.3,572.32,124.43,0,Regular,0
2025-01-03,CUST01432,116241.62,26087.4,9249.27,658.32,123.15,1,Diamond,0
2025-01-04,CUST00366,60142.91,15018.33,6501.42,601.98,85.61,1,Regular,0
2025-01-05,CUST00643,62411.79,14090.5,5807.88,633.92,143.75,1,Regular,0
2025-01-06,CUST02426,110387.18,20269.83,12051.12,612.55,112.24,1,Platinum,0
2025-01-07,CUST00072,77493.26,9997.75,5806.79,691.66,93.66,1,Regular,0
2025-01-08,CUST02962,50306.18,10172.76,6937.53,603.12,101.52,1,Regular,0
2025-01-09,CUST01271,69171.03,16645.87,9817.21,384.09,140.64,0,Regular,0
2025-01-10,CUST00859,91834.03,12101.89,6994.01,616.64,106.82,1,Regular,0
2025-01-11,CUST00042,105948.62,14663.22,8470.67,428.83,119.34,0,Diamond,0
2025-01-12,CUST02424,59337.2,7259.98,4742.12,698.32,146.34,1,Regular,0
2025-01-13,CUST01064,57737.9,12154.3,5086.51,450.67,125.62,1,Diamond,0
2025-01-14,CUST02217,114546.49,18440.18,7745.56,417.12,127.3,0,Regular,0
2025-01-15,CUST02259,102580.39,11222.74,6694.2,395.69,97.4,0,Platinum,0
2025-01-16,CUST01516,91284.57,21108.87,8263.74,563.41,126.78,1,Diamond,0
2025-01-17,CUST02086,103843.08,19070.86,12678.46,343.69,107.57,1,Regular,0
2025-01-18,CUST00368,80019.81,11976.1,6154.67,681.42,143.77,1,Diamond,0
2025-01-19,CUST02804,103091.9,15628.47,6564.74,417.73,89.07,1,Regular,0
2025-01-20,CUST00150,76026.21,10912.63,6661.51,418.16,99.99,0,Platinum,0
2025-01-21,CUST01134,67086.62,11292.16,4798.36,318.43,84.62,0,Regular,0
2025-01-22,CUST01503,101030.94,15210.84,10424.16,398.41,106.66,0,Platinum,0
2025-01-23,CUST01459,79377.06,14461.86,10024.9,467.59,90.39,1,Regular,0
2025-01-24,CUST01070,118696.4,25641.7,14531.63,447.84,139.16,0,Regular,0
2025-01-25,CUST01023,74463.96,14979.85,5174.84,409.21,144.75,1,Regular,0
2025-01-26,CUST01598,114520.92,16510.31,6691.36,316.3,126.86,0,Platinum,0
2025-01-27,CUST02784,115307.38,20675.9,10465.45,420.23,87.23,1,Platinum,0
2025-01-28,CUST02040,66929.71,15127.38,9690.28,611.33,103.91,0,Diamond,0
2025-01-29,CUST01389,105875.48,11670.75,4364.33,475.52,147.51,1,Regular,0
2025-01-30,CUST00068,80315.22,8974.79,3067.24,416.31,89.54,0,Regular,0
2025-01-31,CUST02346,114226.73,20952.1,6909.81,421.92,118.95,0,Regular,0
2025-02-01,CUST00943,81508.7,15964.89,8026.94,521.78,104.71,0,Platinum,0
2025-02-02,CUST00801,102101.26,13447.96,8793.36,420.92,149.94,1,Platinum,0
2025-02-03,CUST02343,82687.72,17511.85,5550.27,552.32,99.98,0,Regular,0
2025-02-04,CUST02250,65946.05,12987.38,4999.21,695.78,83.34,1,Diamond,0
2025-02-05,CUST00060,63954.51,15252.73,8805.44,316.47,129.15,1,Platinum,0
2025-02-06,CUST00945,79780.18,9999.9,6303.39,367.49,102.87,0,Platinum,0
2025-02-07,CUST01337,102884.63,21884.19,13632.97,371.64,126.03,0,Regular,0
2025-02-08,CUST01184,92355.0,10394.23,6382.34,478.83,87.33,0,Regular,0
2025-02-09,CUST00330,98204.05,18147.51,6386.47,316.57,116.61,1,Platinum,1
2025-02-10,CUST01551,69762.84,12751.55,5851.62,491.01,106.27,0,Diamond,0
2025-02-11,CUST00337,83700.47,13246.25,9191.54,671.57,117.57,0,Diamond,0
2025-02-12,CUST01629,53107.67,12038.75,8373.61,304.63,139.74,1,Diamond,0
2025-02-13,CUST01327,107227.27,10793.02,5838.71,445.98,148.09,0,Regular,0
2025-02-14,CUST01526,119292.45,21237.27,12396.34,604.36,132.72,0,Diamond,0
2025-02-15,CUST01673,78481.53,10404.53,7080.42,361.8,133.68,0,Platinum,0
2025-02-16,CUST01361,50767.46,10738.58,5154.21,331.02,117.03,1,Regular,0
2025-02-17,CUST01573,61885.48,6588.34,2337.19,552.31,86.82,0,Regular,0
2025-02-18,CUST02686,95676.88,21501.77,12203.96,303.98,126.69,1,Platinum,0
2025-02-19,CUST00274,92845.55,20956.53,14335.12,620.71,90.34,1,Diamond,0
2025-02-20,CUST01187,105150.53,23651.5,13691.44,326.74,97.2,0,Diamond,0
2025-02-21,CUST02366,67771.88,8328.17,5174.53,509.74,129.53,1,Platinum,0
2025-02-22,CUST02636,103454.23,20128.16,9442.11,596.05,125.99,0,Regular,0
2025-02-23,CUST02551,98158.88,10027.43,3395.14,396.8,102.0,1,Regular,0
2025-02-24,CUST02434,72597.01,16493.63,6062.28,341.42,134.04,0,Platinum,0
2025-02-25,CUST01993,88184.17,18381.66,12739.63,370.25,145.75,0,Diamond,0
2025-02-26,CUST00869,60309.17,10835.93,5388.42,641.87,118.17,0,Platinum,0
2025-02-27,CUST02880,81679.52,17119.11,5218.05,582.31,127.44,0,Diamond,0
2025-02-28,CUST01014,111683.81,12748.55,8696.38,379.24,99.02,0,Regular,0
2025-03-01,CUST01911,79483.4,14251.24,7112.96,586.45,147.96,0,Diamond,0
2025-03-02,CUST00602,108769.67,15629.27,9916.89,583.45,99.16,1,Regular,0
2025-03-03,CUST01799,91317.74,22454.39,11662.43,699.09,142.12,0,Diamond,0
2025-03-04,CUST00690,63431.37,14498.36,4939.31,456.62,144.95,1,Regular,0
2025-03-05,CUST00493,90677.44,19041.48,10400.99,645.94,130.37,1,Regular,0
2025-03-06,CUST00489,85418.83,20505.83,14332.76,478.58,136.81,1,Platinum,1
2025-03-07,CUST02768,77904.89,11843.61,3717.65,659.1,112.05,1,Platinum,0
2025-03-08,CUST02556,58374.13,13725.63,8739.35,336.64,144.37,1,Regular,0
2025-03-09,CUST00389,79169.61,11779.31,4643.31,370.13,131.99,1,Diamond,0
2025-03-10,CUST00294,55093.37,11565.17,5291.6,639.98,102.87,1,Regular,0
2025-03-11,CUST01392,56913.83,11978.23,5379.23,627.72,82.45,1,Platinum,0
2025-03-12,CUST02843,79114.16,8129.18,5361.35,422.17,117.85,1,Regular,0
2025-03-13,CUST02912,71376.7,11003.36,5521.43,538.72,138.85,0,Regular,0
2025-03-14,CUST01717,114788.1,11813.41,5657.08,453.08,140.25,1,Platinum,0
2025-03-15,CUST02596,76299.41,19041.57,11943.06,304.13,138.46,1,Platinum,0
2025-03-16,CUST00648,103050.07,12193.86,3896.7,310.44,95.03,1,Platinum,1
2025-03-17,CUST01873,87117.33,15804.97,5288.07,321.7,109.83,1,Regular,0
2025-03-18,CUST00567,99286.0,21702.28,6698.96,537.63,122.97,0,Regular,0
2025-03-19,CUST02900,68208.12,8879.98,5107.7,411.69,126.73,1,Regular,0
2025-03-20,CUST02817,115933.35,20028.4,10219.42,357.58,103.42,0,Diamond,0
2025-03-21,CUST00444,87106.19,16647.24,10827.51,676.45,128.48,1,Regular,0
2025-03-22,CUST00362,108192.68,13419.22,6701.74,348.53,121.36,1,Diamond,0
2025-03-23,CUST02170,75553.2,16378.67,6366.84,569.59,119.67,1,Diamond,0
2025-03-24,CUST01211,57014.79,8261.47,5139.12,657.66,126.41,1,Platinum,0
2025-03-25,CUST00741,97159.82,12791.43,5343.36,365.53,122.24,1,Platinum,1
2025-03-26,CUST02041,50543.18,9286.97,6261.98,385.89,91.68,0,Regular,0
2025-03-27,CUST00679,83270.51,13452.1,5383.12,529.53,141.21,0,Regular,0
2025-03-28,CUST02467,63496.13,15114.8,5548.47,503.38,96.84,1,Diamond,0
2025-03-29,CUST01642,93916.29,21789.46,10836.54,508.41,132.11,1,Platinum,0
2025-03-30,CUST01572,118559.39,20451.8,6548.79,521.87,92.35,1,Platinum,0
2025-03-31,CUST01358,82508.2,12697.15,3994.08,679.96,126.27,1,Regular,0
2025-01-01,CUST02139,107224.88,15958.03,7953.57,321.54,142.7,0,Regular,0
2025-01-02,CUST00062,85544.89,11987.79,4627.8,604.18,80.68,0,Regular,0
2025-01-03,CUST02559,84708.8,15390.08,4674.6,393.0,148.58,1,Regular,0
2025-01-04,CUST01162,115129.64,25414.5,10634.01,449.47,82.08,0,Platinum,0
2025-01-05,CUST01228,112297.61,16464.34,8083.12,335.72,80.8,0,Regular,0
2025-01-06,CUST02819,105006.03,13494.76,6176.76,478.25,140.03,0,Regular,0
2025-01-07,CUST00255,70737.9,12119.0,4292.4,621.69,129.61,1,Regular,0
2025-01-08,CUST00134,88150.59,9727.87,5173.96,339.5,87.41,1,Platinum,0
2025-01-09,CUST00874,65672.81,13475.53,7871.5,410.24,145.62,0,Platinum,0
2025-01-10,CUST00821,81074.17,14411.24,8217.51,449.22,127.04,0,Regular,0
2025-01-11,CUST02135,83894.91,14635.99,6696.04,341.56,87.77,0,Regular,0
2025-01-12,CUST00822,108214.8,15698.38,5573.53,604.93,140.24,0,Regular,0
2025-01-13,CUST00973,112721.99,26568.69,13278.89,614.78,113.66,1,Regular,0
2025-01-14,CUST02981,79023.4,8974.92,5889.1,634.36,99.47,0,Regular,0
2025-01-15,CUST01777,51239.31,11809.31,5756.91,533.56,137.75,1,Regular,0
2025-01-16,CUST00120,110324.17,17266.37,6531.39,502.9,131.69,1,Regular,0
2025-01-17,CUST01637,62199.51,14436.1,4868.16,405.02,123.61,0,Regular,0
2025-01-18,CUST01364,93531.74,19577.52,13265.15,562.06,142.9,1,Regular,0
2025-01-19,CUST01007,51747.96,5983.39,3573.3,477.83,140.29,0,Regular,0
2025-01-20,CUST00924,77965.45,17521.21,7449.79,688.31,95.88,1,Regular,0
2025-01-21,CUST00644,119017.22,24080.34,10068.98,687.27,141.51,1,Regular,0
2025-01-22,CUST02032,57048.55,5981.27,3936.2,662.08,106.18,1,Regular,0
2025-01-23,CUST02761,79658.52,9563.44,3548.3,444.04,110.22,0,Platinum,0
2025-01-24,CUST02907,71500.5,13967.21,7179.35,447.19,148.06,1,Regular,0
2025-01-25,CUST02068,113356.17,22602.1,13231.31,641.07,133.19,1,Diamond,0
2025-01-26,CUST00241,110853.81,23500.75,10776.41,591.65,102.5,0,Platinum,0
2025-01-27,CUST02502,66638.91,13863.35,4380.28,581.74,125.35,1,Diamond,0
2025-01-28,CUST02668,55683.15,11076.94,4332.23,411.84,117.75,1,Regular,0
2025-01-29,CUST02350,93899.69,20182.41,13334.99,633.34,88.16,0,Regular,0
2025-01-30,CUST01619,73545.81,13698.85,6976.11,531.77,142.14,1,Diamond,0
2025-01-31,CUST00802,97045.91,13500.9,8453.95,478.75,137.53,0,Platinum,0
2025-02-01,CUST00963,52248.38,12375.37,6463.34,646.17,134.44,1,Regular,0
2025-02-02,CUST00068,59337.95,6095.91,4129.62,457.68,119.14,1,Regular,0
2025-02-03,CUST01152,98046.06,15195.6,10084.62,561.57,95.46,1,Regular,0
2025-02-04,CUST00195,64865.95,13578.42,6696.27,486.36,141.87,1,Regular,0
2025-02-05,CUST02187,110031.14,18053.18,7714.3,537.1,104.71,0,Platinum,0
2025-02-06,CUST02330,54101.36,5611.67,3034.05,316.22,81.41,0,Platinum,0
2025-02-07,CUST02359,65083.74,7152.52,4076.62,484.45,148.72,1,Regular,0
2025-02-08,CUST00745,119899.22,23655.59,11812.23,522.6,140.28,1,Regular,0
2025-02-09,CUST01688,80315.33,19655.55,12361.64,497.09,123.59,1,Diamond,0
2025-02-10,CUST00276,99207.6,18133.12,6769.66,638.96,80.87,0,Platinum,0
2025-02-11,CUST00060,62786.41,11051.27,4793.65,424.45,95.94,0,Regular,0
2025-02-12,CUST01913,92690.81,13694.95,7868.44,653.63,111.64,1,Platinum,0
2025-02-13,CUST02099,100827.42,13964.96,5567.46,461.38,123.97,1,Platinum,0
2025-02-14,CUST02200,72013.36,7428.02,3535.28,577.81,129.57,0,Platinum,0
2025-02-15,CUST01772,108022.8,15225.08,10436.69,334.69,135.18,0,Diamond,0
2025-02-16,CUST01334,92239.23,15437.76,8496.18,380.06,118.9,1,Regular,0
2025-02-17,CUST01837,77238.61,10017.27,6807.97,604.47,125.93,1,Regular,0
2025-02-18,CUST02591,89034.97,10070.05,5931.02,304.93,136.79,0,Platinum,0
2025-02-19,CUST00566,90373.26,18766.84,11069.93,687.41,130.39,0,Diamond,0
2025-02-20,CUST01571,61587.47,14423.36,7741.64,376.25,146.84,1,Diamond,0
2025-02-21,CUST00621,78191.27,18806.24,6711.64,660.52,141.23,1,Regular,0
2025-02-22,CUST02025,74040.14,14267.52,7246.27,506.38,91.86,0,Regular,0
2025-02-23,CUST01200,78063.19,8424.28,3378.7,525.83,146.32,0,Platinum,0
2025-02-24,CUST00313,103277.74,21804.97,15251.9,333.65,94.29,0,Regular,0
2025-02-25,CUST02854,83777.69,9761.3,3970.75,446.09,149.39,1,Regular,0
2025-02-26,CUST02895,115822.13,23217.96,9107.81,362.49,129.09,0,Platinum,0
2025-02-27,CUST02144,70557.35,15304.23,8410.49,510.37,123.93,0,Regular,0
2025-02-28,CUST02928,79099.25,16522.23,8333.47,520.29,102.7,1,Platinum,0
2025-03-01,CUST01236,105086.98,25513.29,7871.9,583.87,89.32,1,Platinum,1
2025-03-02,CUST02876,88221.72,18590.25,6540.3,651.31,88.83,1,Regular,0
2025-03-03,CUST00136,88291.97,18009.93,11245.71,487.27,140.66,0,Regular,0
2025-03-04,CUST01029,53733.81,7483.05,3692.71,393.34,110.27,0,Regular,0
2025-03-05,CUST02156,77901.98,18596.39,6665.06,433.43,119.19,0,Regular,0
2025-03-06,CUST02594,68951.36,8752.11,4254.37,638.84,145.23,0,Platinum,0
2025-03-07,CUST00661,119953.46,28277.17,11346.49,358.35,97.87,0,Regular,0
2025-03-08,CUST02472,71584.85,10515.77,4095.23,550.9,133.48,1,Platinum,0
2025-03-09,CUST02677,111914.76,13376.56,9137.4,305.23,112.93,1,Regular,0
2025-03-10,CUST02308,97336.36,21803.58,9698.45,398.27,94.89,1,Diamond,0
2025-03-11,CUST00086,73864.15,7414.06,2361.92,536.56,139.71,1,Regular,0
2025-03-12,CUST02512,88047.41,19794.22,13621.01,482.56,127.6,0,Platinum,0
2025-03-13,CUST02123,108837.51,15166.16,9371.71,497.42,86.64,1,Regular,0
2025-03-14,CUST02518,111835.78,26025.1,10455.98,564.22,117.92,0,Platinum,0
2025-03-15,CUST02461,61227.57,12473.4,5782.13,393.83,139.62,0,Platinum,0
2025-03-16,CUST02872,73770.12,14748.68,9511.66,412.32,84.69,1,Regular,0
2025-03-17,CUST02942,73465.62,11372.33,5037.55,573.78,109.14,0,Platinum,0
2025-03-18,CUST02773,52943.14,5766.06,3038.49,515.32,136.37,1,Regular,0
2025-03-19,CUST02504,91876.64,20627.31,10601.26,305.83,140.09,1,Regular,0
2025-03-20,CUST01308,109837.4,13799.48,6354.91,568.13,134.28,0,Diamond,0
2025-03-21,CUST01700,76710.21,11954.43,6644.28,548.04,101.4,1,Platinum,1
2025-03-22,CUST02700,101802.52,19347.89,9467.24,331.44,115.49,1,Regular,0
2025-03-23,CUST02719,93939.03,16189.27,4994.26,599.01,131.89,1,Regular,0
2025-03-24,CUST00494,76295.41,9903.08,6196.88,508.84,90.68,0,Regular,0
2025-03-25,CUST01647,59874.19,7250.31,2503.26,381.9,121.65,1,Regular,0
2025-03-26,CUST01942,99652.67,11807.54,5734.17,523.74,130.43,1,Platinum,0
2025-03-27,CUST01068,109819.56,25198.23,13404.46,538.18,139.5,1,Diamond,0
2025-03-28,CUST01424,98009.81,10264.95,5976.28,668.05,87.82,0,Platinum,0
2025-03-29,CUST00596,51251.49,12636.16,5867.2,596.86,103.08,0,Platinum,0
2025-03-30,CUST00449,65136.3,8453.34,5023.14,420.77,117.92,1,Diamond,0
2025-03-31,CUST00484,54863.6,6394.26,2254.23,347.25,129.07,0,Regular,0
2025-01-01,CUST00645,89927.03,16775.51,9417.41,641.27,131.1,0,Regular,0
2025-01-02,CUST02667,102953.44,11530.57,7270.43,638.43,97.73,0,Diamond,0
2025-01-03,CUST01629,57740.54,10991.95,7208.27,370.12,80.97,1,Regular,0
2025-01-04,CUST00661,108683.65,24735.75,13155.13,324.85,128.57,1,Platinum,0
2025-01-05,CUST00757,88885.63,9527.18,4050.56,584.75,143.64,0,Diamond,0
2025-01-06,CUST00288,98297.83,21623.59,7900.02,589.03,135.83,0,Diamond,0
2025-01-07,CUST00720,117998.13,18781.95,8230.69,370.86,123.57,0,Regular,0
2025-01-08,CUST00637,55857.67,6922.08,3571.72,567.28,148.43,0,Regular,0
2025-01-09,CUST02282,113085.68,14295.67,5411.37,411.57,110.32,1,Platinum,0
2025-01-10,CUST02463,58827.19,13989.97,9527.25,404.25,116.75,0,Regular,0
2025-01-11,CUST02985,77507.12,9036.62,5953.81,429.81,80.86,0,Diamond,0
2025-01-12,CUST00498,109600.71,25210.07,7895.36,508.16,146.22,1,Platinum,0
2025-01-13,CUST00633,113437.8,20604.47,10812.91,621.78,120.83,0,Diamond,0
2025-01-14,CUST01673,85446.02,9045.18,5569.33,499.46,107.36,1,Diamond,0
2025-01-15,CUST02030,91587.32,15539.75,6187.26,419.22,83.12,1,Platinum,0
2025-01-16,CUST00114,99570.31,22166.09,11294.92,653.59,105.37,0,Regular,0
2025-01-17,CUST02979,108293.11,22625.72,10462.06,322.04,80.25,0,Diamond,0
2025-01-18,CUST00673,58505.78,10140.07,3839.22,618.84,102.7,0,Diamond,0
2025-01-19,CUST01736,106704.85,24436.21,13339.6,613.75,146.6,0,Regular,0
2025-01-20,CUST01257,83689.33,9879.92,6891.02,401.42,90.8,1,Platinum,0
2025-01-21,CUST02253,81543.64,19284.35,8603.04,379.32,118.18,1,Regular,0
2025-01-22,CUST02294,79672.98,18083.07,9420.4,649.88,93.06,0,Regular,0
2025-01-23,CUST02805,85644.81,17663.52,7615.48,523.55,134.84,1,Platinum,0
2025-01-24,CUST00146,116153.54,25865.44,16832.7,318.4,119.37,0,Platinum,0
2025-01-25,CUST02165,88374.26,16046.32,10363.37,656.33,94.16,0,Platinum,0
2025-01-26,CUST00411,116722.43,23493.23,8727.95,439.6,140.64,0,Regular,0
2025-01-27,CUST01687,62620.31,11527.75,7608.08,436.86,134.88,1,Platinum,0
2025-01-28,CUST02410,100689.52,15437.14,5566.69,557.32,146.59,1,Platinum,0
2025-01-29,CUST01532,106856.77,19803.67,6697.13,564.52,80.04,0,Regular,0
2025-01-30,CUST00136,97539.02,13520.84,7587.54,441.33,112.0,1,Regular,0
2025-01-31,CUST00018,92484.56,15356.31,6977.32,357.31,149.99,0,Regular,0
2025-02-01,CUST02242,89536.89,12724.65,6518.79,520.91,136.78,1,Regular,0
2025-02-02,CUST02377,110265.13,13059.05,7326.5,550.07,138.19,0,Platinum,0
2025-02-03,CUST01959,107515.26,15942.29,5119.63,644.09,123.48,0,Platinum,0
2025-02-04,CUST02222,58560.21,13339.9,5565.16,493.78,129.9,0,Regular,0
2025-02-05,CUST01001,109401.14,17193.71,8327.99,558.28,136.37,1,Platinum,0
2025-02-06,CUST00448,78984.8,16760.62,6815.45,321.76,86.46,0,Regular,0
2025-02-07,CUST01948,67758.78,8556.56,2734.58,657.81,128.48,0,Diamond,0
2025-02-08,CUST00945,110883.8,18147.56,6073.46,430.89,137.08,0,Regular,0
2025-02-09,CUST01377,80241.74,9406.61,5838.67,552.89,82.86,1,Regular,0
2025-02-10,CUST01522,106585.53,12874.8,8556.01,666.42,100.79,1,Diamond,0
2025-02-11,CUST00140,68438.25,13182.26,4757.39,624.21,102.68,1,Regular,0
2025-02-12,CUST02805,50275.05,9608.68,3840.64,555.08,139.82,1,Diamond,0
2025-02-13,CUST01920,84682.14,11178.53,6270.03,581.44,134.62,0,Platinum,1
2025-02-14,CUST02977,57015.98,9759.05,6652.83,668.36,125.95,1,Regular,0
2025-02-15,CUST00092,102806.32,23593.63,9905.45,624.84,136.33,0,Regular,0
2025-02-16,CUST00238,69325.26,8744.01,5614.4,543.94,111.74,0,Platinum,0
2025-02-17,CUST00204,81055.2,8339.09,4189.64,563.48,141.24,1,Regular,0
2025-02-18,CUST02607,56092.35,11095.03,7573.73,358.91,96.4,1,Diamond,0
2025-02-19,CUST01456,70066.15,7568.88,2683.19,488.07,129.32,1,Diamond,0
2025-02-20,CUST00244,104704.32,25861.03,17830.38,420.4,96.92,0,Diamond,0
2025-02-21,CUST00831,60611.15,11603.58,5527.85,472.79,82.79,0,Regular,0
2025-02-22,CUST02972,95301.17,16254.52,11072.18,564.9,99.89,0,Diamond,0
2025-02-23,CUST00294,114219.81,18789.03,9084.05,359.66,114.5,0,Diamond,0
2025-02-24,CUST02687,97588.57,18147.63,9292.18,306.95,139.04,1,Regular,0
2025-02-25,CUST00855,106771.52,12128.57,7542.88,458.77,115.62,0,Platinum,0
2025-02-26,CUST02064,57628.01,13802.07,8130.13,428.87,92.54,0,Platinum,0
2025-02-27,CUST00070,67551.23,13094.56,7173.74,468.17,149.49,1,Regular,0
2025-02-28,CUST01292,112617.72,14369.66,6707.64,672.49,98.91,0,Diamond,0
2025-03-01,CUST01348,100057.39,18449.3,11382.76,582.83,148.97,0,Platinum,0
2025-03-02,CUST00304,94768.77,11371.16,7724.33,430.98,145.54,1,Regular,0
2025-03-03,CUST01030,96463.67,9900.35,3008.96,371.71,117.97,1,Regular,0
2025-03-04,CUST01337,78994.04,15370.47,8225.32,547.39,86.44,0,Regular,0
2025-03-05,CUST00816,53118.96,10478.91,6773.49,563.03,128.68,0,Platinum,0
2025-03-06,CUST01126,104910.91,19676.51,11043.34,493.45,139.2,0,Regular,0
2025-03-07,CUST00820,97509.93,12434.71,7713.64,385.1,111.17,1,Regular,0
2025-03-08,CUST00192,83096.31,15831.05,10417.22,311.42,96.73,1,Regular,0
2025-03-09,CUST01776,112983.17,12256.03,7358.28,406.26,136.2,1,Diamond,0
2025-03-10,CUST00528,73531.18,14072.82,8258.03,482.87,118.16,0,Regular,0
2025-03-11,CUST02218,70602.52,12927.5,8866.95,615.17,93.83,0,Regular,0
2025-03-12,CUST00250,111095.74,22028.98,14219.13,641.5,146.47,0,Regular,0
2025-03-13,CUST01788,105789.14,24788.65,15521.44,465.17,146.37,0,Regular,0
2025-03-14,CUST02588,86048.59,19580.68,6550.94,618.45,105.69,1,Regular,0
2025-03-15,CUST02026,59151.43,14616.21,5782.35,697.34,84.48,1,Regular,0
2025-03-16,CUST02463,65055.0,16031.9,8379.91,586.64,124.16,0,Regular,0
2025-03-17,CUST02841,95935.96,20707.58,12089.58,591.44,102.21,0,Platinum,0
2025-03-18,CUST01403,76952.89,18735.18,7892.87,663.81,84.64,0,Diamond,0
2025-03-19,CUST01167,108553.12,24977.27,8425.61,435.26,142.43,1,Regular,0
2025-03-20,CUST02072,116496.85,24363.84,10340.98,304.48,149.87,1,Regular,0
2025-03-21,CUST02715,106394.58,11842.53,7205.13,694.79,104.53,0,Platinum,0
2025-03-22,CUST01096,76428.18,8205.14,5341.22,496.19,132.13,1,Regular,0
2025-03-23,CUST02679,105208.05,23739.14,15790.36,614.27,84.6,1,Platinum,0
2025-03-24,CUST01847,74600.92,12939.41,5842.75,625.0,105.88,0,Diamond,0
2025-03-25,CUST00504,61697.01,13708.52,6155.34,459.01,87.61,0,Regular,0
2025-03-26,CUST01621,52337.52,7690.36,3558.2,516.51,83.87,0,Regular,0
2025-03-27,CUST02383,77000.17,12292.88,5535.78,515.97,121.22,1,Regular,0
2025-03-28,CUST02472,113249.15,23219.25,13153.21,388.09,136.14,0,Diamond,1
2025-03-29,CUST02546,66729.06,15834.74,7020.0,347.06,111.71,0,Diamond,0
2025-03-30,CUST01387,64455.92,7294.1,2247.59,517.43,116.69,1,Regular,0
2025-03-31,CUST02994,117887.45,27022.36,12852.1,348.06,98.95,1,Regular,0
2025-01-01,CUST02677,51750.29,11330.82,4415.18,438.44,131.55,0,Platinum,0
2025-01-02,CUST01222,105004.75,15470.44,4819.4,374.43,105.28,1,Platinum,0
2025-01-03,CUST00717,72495.9,11112.35,5426.57,582.77,84.72,0,Regular,0
2025-01-04,CUST00338,52624.16,5629.17,2152.49,648.8,91.59,1,Platinum,0
2025-01-05,CUST00658,114246.18,11694.36,5626.12,531.17,88.99,1,Diamond,0
2025-01-06,CUST00961,59774.96,10254.45,4215.6,464.06,110.51,1,Regular,0
2025-01-07,CUST00428,88624.55,10132.53,5486.6,698.66,84.56,0,Platinum,0
2025-01-08,CUST00898,69183.79,8931.65,6219.56,308.48,136.45,1,Platinum,0
2025-01-09,CUST00138,54563.5,12386.74,6427.39,421.74,143.56,0,Diamond,0
2025-01-10,CUST02989,53494.57,9931.49,5549.3,411.47,97.39,1,Platinum,0
2025-01-11,CUST00541,58088.97,11329.96,7565.13,442.48,113.99,0,Regular,0
2025-01-12,CUST02104,54995.69,7046.15,3167.95,392.24,116.33,1,Regular,0
2025-01-13,CUST01255,103239.07,23156.45,8489.6,405.71,148.95,0,Platinum,0
