date,order_id,driver_id,driver_rating,delivery_status,sla_met,total_order_value,commission_revenue,unexpected_risk_cost,active_jan,active_feb,active_mar,active_current_month,active_last_month
2025-01-18,ORD04067,DVR0378,4.89,Success,Yes,58092.4,10659.29,0.0,1,1,1,1,0
2025-01-19,ORD04068,DVR0177,5.0,Success,Yes,33374.04,6667.77,0.0,1,0,1,1,0
2025-01-20,ORD04069,DVR0426,4.58,Success,Yes,36504.22,7756.04,0.0,1,1,1,1,0
2025-01-21,ORD04070,DVR0914,4.69,Success,Yes,34006.67,7384.15,0.0,1,1,1,1,0
2025-01-22,ORD04071,DVR0708,4.8,Success,Yes,61628.41,12474.52,0.0,1,1,1,1,0
2025-01-23,ORD04072,DVR0306,4.63,Success,Yes,60914.83,11301.95,0.0,1,1,1,1,0
2025-01-24,ORD04073,DVR0778,4.79,Success,Yes,46321.38,9685.75,0.0,1,1,1,1,0
2025-01-25,ORD04074,DVR0503,4.7,Success,Yes,62856.03,13316.26,0.0,1,1,1,1,0
2025-01-26,ORD04075,DVR0267,4.65,Success,Yes,68958.36,12953.94,0.0,1,1,1,1,0
2025-01-27,ORD04076,DVR0585,4.42,Success,Yes,68818.68,14252.36,0.0,1,1,0,1,0
2025-01-28,ORD04077,DVR0007,4.73,Success,Yes,69234.3,15039.12,0.0,1,1,1,1,0
2025-01-29,ORD04078,DVR0919,4.89,Success,Yes,63855.39,13330.05,0.0,1,1,1,1,0
2025-01-30,ORD04079,DVR0507,4.54,Success,Yes,38679.52,7605.27,0.0,1,1,1,1,0
2025-01-31,ORD04080,DVR0475,4.31,Success,Yes,32296.72,6385.4,0.0,1,1,1,1,0
2025-02-01,ORD04081,DVR0296,4.64,Success,Yes,62466.4,11442.74,0.0,0,1,0,1,0
2025-02-02,ORD04082,DVR0163,5.0,Success,Yes,42341.75,8512.58,0.0,1,1,1,1,1
2025-02-03,ORD04083,DVR0484,4.94,Success,Yes,43510.15,9228.82,0.0,1,1,1,1,1
2025-02-04,ORD04084,DVR0596,4.58,Success,Yes,32919.82,7214.04,0.0,1,1,1,1,1
2025-02-05,ORD04085,DVR0071,4.79,Success,Yes,58588.45,11481.7,0.0,1,1,1,1,1
2025-02-06,ORD04086,DVR0566,4.82,Success,Yes,47230.3,9323.96,0.0,1,1,1,1,1
2025-02-07,ORD04087,DVR0904,5.0,Success,Yes,38170.62,6954.33,0.0,1,1,1,1,1
2025-02-08,ORD04088,DVR0558,4.39,Success,Yes,56098.44,11837.04,0.0,1,1,1,1,1
2025-02-09,ORD04089,DVR0910,4.49,Success,Yes,69195.36,14438.74,0.0,1,1,1,1,1
2025-02-10,ORD04090,DVR0943,4.3,Success,Yes,49936.01,9793.3,0.0,1,1,1,1,1
2025-02-11,ORD04091,DVR0237,4.56,Success,Yes,54254.81,11305.13,0.0,1,1,0,1,1
2025-02-12,ORD04092,DVR0103,4.91,Success,Yes,36514.29,7482.55,0.0,1,1,1,1,1
2025-02-13,ORD04093,DVR0209,4.59,Success,Yes,36438.29,7679.72,0.0,1,1,1,1,1
2025-02-14,ORD04094,DVR0553,4.44,Success,Yes,48329.66,9306.64,0.0,1,1,1,1,1
2025-02-15,ORD04095,DVR0827,4.75,Success,Yes,63790.41,13142.91,0.0,1,1,1,1,1
2025-02-16,ORD04096,DVR0467,4.75,Success,Yes,66366.0,13606.68,0.0,0,1,1,1,0
2025-02-17,ORD04097,DVR0453,4.5,Success,Yes,55670.07,10222.12,0.0,1,1,1,1,1
2025-02-18,ORD04098,DVR0267,4.6,Success,Yes,44420.79,8494.95,0.0,1,1,1,1,1
2025-02-19,ORD04099,DVR0385,4.73,Success,Yes,60001.57,12864.82,0.0,1,1,1,1,1
2025-02-20,ORD04100,DVR0774,4.85,Success,Yes,41677.62,7762.26,0.0,1,1,0,1,1
2025-02-21,ORD04101,DVR0847,4.57,Success,Yes,38782.12,7569.59,0.0,1,1,1,1,1
2025-02-22,ORD04102,DVR0386,4.54,Success,Yes,61817.1,11684.01,0.0,1,1,1,1,1
2025-02-23,ORD04103,DVR0876,5.0,Success,Yes,60052.72,11146.23,0.0,1,1,1,1,1
2025-02-24,ORD04104,DVR0258,4.65,Success,Yes,65284.22,12107.38,0.0,1,1,1,1,1
2025-02-25,ORD04105,DVR0282,4.75,Success,Yes,53059.36,10289.18,0.0,1,1,1,1,1
2025-02-26,ORD04106,DVR0625,4.83,Success,Yes,65868.58,13973.29,0.0,1,1,1,1,1
2025-02-27,ORD04107,DVR0874,4.34,Success,Yes,31059.13,6791.16,0.0,1,1,1,1,1
2025-02-28,ORD04108,DVR0039,4.7,Success,Yes,40148.63,8145.09,0.0,1,1,1,1,1
2025-03-01,ORD04109,DVR0485,4.37,Success,Yes,62178.18,12771.96,0.0,1,0,1,1,0
2025-03-02,ORD04110,DVR0928,4.67,Success,Yes,46946.33,9912.71,0.0,1,1,1,1,1
2025-03-03,ORD04111,DVR0219,4.97,Success,Yes,39575.56,8171.25,0.0,1,1,1,1,1
2025-03-04,ORD04112,DVR0128,4.5,Success,Yes,61845.56,13230.8,0.0,1,1,1,1,1
2025-03-05,ORD04113,DVR0519,4.37,Success,Yes,62890.71,13544.27,0.0,1,1,1,1,1
2025-03-06,ORD04114,DVR0612,5.0,Success,Yes,48250.26,9896.53,0.0,1,1,1,1,1
2025-03-07,ORD04115,DVR0927,4.47,Success,Yes,48663.74,9797.11,0.0,1,1,1,1,1
2025-03-08,ORD04116,DVR0891,4.4,Success,Yes,61237.45,11980.62,0.0,1,1,1,1,1
2025-03-09,ORD04117,DVR0687,5.0,Success,Yes,60853.24,12077.13,0.0,1,1,1,1,1
2025-03-10,ORD04118,DVR0618,4.46,Success,Yes,64662.56,12532.79,0.0,1,1,1,1,1
2025-03-11,ORD04119,DVR0612,5.0,Success,Yes,55821.3,11001.19,0.0,1,1,1,1,1
2025-03-12,ORD04120,DVR0259,4.75,Success,Yes,37435.66,8085.67,0.0,1,1,1,1,1
2025-03-13,ORD04121,DVR0989,4.96,Success,Yes,51988.51,11380.02,0.0,1,1,1,1,1
2025-03-14,ORD04122,DVR0965,4.74,Success,Yes,45295.39,8808.2,0.0,0,1,1,1,1
2025-03-15,ORD04123,DVR0365,4.92,Success,Yes,31081.56,5868.93,0.0,1,1,1,1,1
2025-03-16,ORD04124,DVR0757,4.52,Success,Yes,37860.11,6933.23,0.0,1,1,1,1,1
2025-03-17,ORD04125,DVR0786,4.58,Success,Yes,38223.13,8159.77,0.0,1,0,1,1,0
2025-03-18,ORD04126,DVR0543,4.28,Success,Yes,33293.46,7152.32,0.0,1,1,1,1,1
2025-03-19,ORD04127,DVR0648,4.89,Success,Yes,48132.78,9531.2,0.0,1,1,1,1,1
2025-03-20,ORD04128,DVR0523,4.78,Success,Yes,50321.4,10149.66,0.0,1,1,1,1,1
2025-03-21,ORD04129,DVR0906,4.5,Success,Yes,43600.47,9138.35,0.0,1,1,1,1,1
2025-03-22,ORD04130,DVR0813,4.35,Success,Yes,46494.37,9067.99,0.0,1,1,1,1,1
2025-03-23,ORD04131,DVR0886,4.76,Success,Yes,51979.69,9775.28,0.0,1,1,1,1,1
2025-03-24,ORD04132,DVR0015,5.0,Success,Yes,34819.34,6427.21,0.0,1,1,1,1,1
2025-03-25,ORD04133,DVR0128,4.67,Success,Yes,52491.25,9942.35,0.0,1,1,1,1,1
2025-03-26,ORD04134,DVR0574,4.57,Success,Yes,58397.0,12018.88,0.0,1,1,1,1,1
2025-03-27,ORD04135,DVR0108,4.51,Success,Yes,64990.48,12602.14,0.0,1,1,1,1,1
2025-03-28,ORD04136,DVR0886,4.95,Success,Yes,42062.95,9031.26,0.0,1,1,1,1,1
2025-03-29,ORD04137,DVR0532,4.54,Success,Yes,59896.38,10991.09,0.0,1,1,1,1,1
2025-03-30,ORD04138,DVR0669,4.63,Success,Yes,54240.83,10666.72,0.0,1,1,1,1,1
2025-03-31,ORD04139,DVR0268,4.91,Success,Yes,50111.96,9535.23,0.0,1,1,1,1,1
2025-01-01,ORD04140,DVR0161,4.83,Success,Yes,66782.22,14392.09,0.0,1,1,1,1,0
2025-01-02,ORD04141,DVR0259,4.63,Success,Yes,54800.27,11631.28,0.0,1,1,1,1,0
2025-01-03,ORD04142,DVR0923,4.56,Success,Yes,44642.78,9793.39,0.0,1,1,1,1,0
2025-01-04,ORD04143,DVR0101,4.99,Success,Yes,58517.32,10812.3,0.0,1,1,1,1,0
2025-01-05,ORD04144,DVR0505,4.48,Success,Yes,68395.08,14451.18,0.0,1,1,1,1,0
2025-01-06,ORD04145,DVR0734,4.66,Success,Yes,66727.14,12346.82,0.0,1,1,1,1,0
2025-01-07,ORD04146,DVR0570,4.4,Success,Yes,69210.79,12887.11,0.0,1,1,1,1,0
2025-01-08,ORD04147,DVR0246,4.94,Success,Yes,33803.34,6137.59,0.0,1,1,1,1,0
2025-01-09,ORD04148,DVR0639,4.61,Success,Yes,47737.75,9480.16,0.0,1,1,1,1,0
2025-01-10,ORD04149,DVR0794,4.56,Success,Yes,47307.57,8753.57,0.0,1,1,1,1,0
2025-01-11,ORD04150,DVR0836,4.83,Success,Yes,45352.46,8795.38,0.0,1,1,1,1,0
2025-01-12,ORD04151,DVR0536,4.41,Success,Yes,37139.64,7095.45,0.0,1,1,1,1,0
2025-01-13,ORD04152,DVR0130,4.83,Success,Yes,63287.96,13863.49,0.0,1,1,1,1,0
2025-01-14,ORD04153,DVR0352,4.63,Success,No,56923.15,11744.98,0.0,1,1,1,1,0
2025-01-15,ORD04154,DVR0195,4.46,Success,Yes,54239.62,10653.65,0.0,1,1,1,1,0
2025-01-16,ORD04155,DVR0792,4.5,Success,Yes,47874.12,10299.55,0.0,1,1,1,1,0
2025-01-17,ORD04156,DVR0915,4.56,Success,Yes,45540.88,8313.66,0.0,1,1,1,1,0
2025-01-18,ORD04157,DVR0929,4.61,Success,Yes,61458.49,11884.25,0.0,1,1,1,1,0
2025-01-19,ORD04158,DVR0665,4.46,Success,Yes,51073.4,10244.49,0.0,1,1,1,1,0
2025-01-20,ORD04159,DVR0381,4.76,Success,Yes,54306.08,9892.13,0.0,1,1,1,1,0
2025-01-21,ORD04160,DVR0644,4.46,Success,Yes,34000.13,6318.39,0.0,1,1,1,1,0
2025-01-22,ORD04161,DVR0226,4.23,Success,No,48859.34,10543.94,0.0,1,1,1,1,0
2025-01-23,ORD04162,DVR0700,5.0,Success,Yes,35212.6,6591.27,0.0,1,1,1,1,0
2025-01-24,ORD04163,DVR0475,4.74,Success,Yes,32153.35,6972.98,0.0,1,1,1,1,0
2025-01-25,ORD04164,DVR0476,5.0,Success,Yes,57571.8,10584.16,0.0,1,1,1,1,0
2025-01-26,ORD04165,DVR0264,4.49,Success,Yes,40992.55,8835.07,0.0,1,1,1,1,0
2025-01-27,ORD04166,DVR0371,4.8,Success,Yes,68602.14,13593.41,0.0,1,1,1,1,0
2025-01-28,ORD04167,DVR0485,4.88,Success,Yes,54219.95,11002.89,0.0,1,0,1,1,0
2025-01-29,ORD04168,DVR0433,4.66,Success,Yes,55806.48,10673.82,0.0,1,1,1,1,0
2025-01-30,ORD04169,DVR0645,4.41,Success,Yes,37872.92,7231.21,0.0,1,1,1,1,0
2025-01-31,ORD04170,DVR0210,4.65,Success,Yes,35155.32,7020.0,0.0,1,1,1,1,0
2025-02-01,ORD04171,DVR0571,4.83,Success,Yes,51016.34,9909.02,0.0,1,1,1,1,1
2025-02-02,ORD04172,DVR0939,4.82,Success,Yes,67022.44,12272.34,0.0,1,1,1,1,1
2025-02-03,ORD04173,DVR0376,4.7,Success,Yes,32229.8,6257.33,0.0,1,1,1,1,1
2025-02-04,ORD04174,DVR0394,4.88,Success,Yes,50326.87,9571.58,0.0,1,1,1,1,1
2025-02-05,ORD04175,DVR0449,4.87,Success,Yes,37948.43,8120.42,0.0,1,1,1,1,1
2025-02-06,ORD04176,DVR0942,4.6,Success,Yes,61279.36,13085.66,0.0,1,1,1,1,1
2025-02-07,ORD04177,DVR0363,4.4,Success,Yes,57277.95,10634.18,0.0,1,1,1,1,1
2025-02-08,ORD04178,DVR0875,4.74,Success,Yes,33888.26,7089.52,0.0,1,1,1,1,1
2025-02-09,ORD04179,DVR0456,4.55,Success,Yes,54653.49,10823.22,0.0,1,1,1,1,1
2025-02-10,ORD04180,DVR0724,4.73,Success,Yes,69344.01,14890.95,0.0,1,1,1,1,1
2025-02-11,ORD04181,DVR0727,4.97,Success,Yes,51125.57,9762.92,0.0,1,1,1,1,1
2025-02-12,ORD04182,DVR0225,4.79,Success,Yes,41417.96,7601.22,0.0,1,1,1,1,1
2025-02-13,ORD04183,DVR0981,4.96,Success,Yes,36085.41,7650.82,0.0,1,1,1,1,1
2025-02-14,ORD04184,DVR0130,4.5,Success,Yes,69585.69,14942.44,0.0,1,1,1,1,1
2025-02-15,ORD04185,DVR0587,4.92,Success,Yes,52552.63,11226.32,0.0,1,1,1,1,1
2025-02-16,ORD04186,DVR0475,5.0,Success,Yes,44987.94,8690.41,0.0,1,1,1,1,1
2025-02-17,ORD04187,DVR0797,4.71,Success,Yes,38572.61,6990.69,0.0,1,1,1,1,1
2025-02-18,ORD04188,DVR0985,5.0,Success,No,68007.97,12621.23,0.0,1,1,1,1,1
2025-02-19,ORD04189,DVR0276,4.53,Success,Yes,55081.15,11940.2,0.0,1,1,1,1,1
2025-02-20,ORD04190,DVR0155,4.57,Success,Yes,32306.69,6285.68,0.0,1,1,1,1,1
2025-02-21,ORD04191,DVR0759,4.83,Success,Yes,32377.86,6967.99,0.0,1,1,1,1,1
2025-02-22,ORD04192,DVR0217,4.71,Success,Yes,67577.44,14815.17,0.0,1,1,1,1,1
2025-02-23,ORD04193,DVR0189,4.55,Success,Yes,58403.88,11437.15,0.0,1,1,1,1,1
2025-02-24,ORD04194,DVR0416,4.82,Success,Yes,34137.21,7204.93,0.0,1,1,1,1,1
2025-02-25,ORD04195,DVR0980,4.77,Success,Yes,54950.35,10262.78,0.0,1,1,1,1,1
2025-02-26,ORD04196,DVR0674,4.58,Success,Yes,46777.26,9137.94,0.0,1,1,1,1,1
2025-02-27,ORD04197,DVR0691,4.74,Success,Yes,61548.11,12814.77,0.0,1,1,1,1,1
2025-02-28,ORD04198,DVR0545,4.85,Success,Yes,40948.51,7709.97,0.0,1,1,1,1,1
2025-03-01,ORD04199,DVR0040,4.58,Success,Yes,45313.87,8736.14,0.0,1,1,1,1,1
2025-03-02,ORD04200,DVR0306,4.8,Success,Yes,36695.65,7432.82,0.0,1,1,1,1,1
2025-03-03,ORD04201,DVR0942,4.53,Success,Yes,40099.61,8326.62,0.0,1,1,1,1,1
2025-03-04,ORD04202,DVR0337,4.57,Success,Yes,37566.11,7298.16,0.0,1,1,1,1,1
2025-03-05,ORD04203,DVR0313,4.92,Success,Yes,30972.0,6041.77,0.0,1,1,1,1,1
2025-03-06,ORD04204,DVR0074,4.82,Success,Yes,31846.65,5872.35,0.0,1,1,1,1,1
2025-03-07,ORD04205,DVR0952,4.32,Success,Yes,63424.97,13913.06,0.0,0,1,1,1,1
2025-03-08,ORD04206,DVR0278,4.63,Success,Yes,62152.16,12709.46,0.0,1,1,1,1,1
2025-03-09,ORD04207,DVR0175,4.8,Success,Yes,35628.89,7169.0,0.0,1,1,1,1,1
2025-03-10,ORD04208,DVR0895,4.73,Success,Yes,56715.81,10688.33,0.0,1,1,1,1,1
2025-03-11,ORD04209,DVR0661,4.82,Success,Yes,59825.77,11936.51,0.0,1,1,1,1,1
2025-03-12,ORD04210,DVR0272,4.72,Success,Yes,32050.98,6342.65,0.0,1,1,1,1,1
2025-03-13,ORD04211,DVR0836,4.67,Success,Yes,33541.74,6384.41,0.0,1,1,1,1,1
2025-03-14,ORD04212,DVR0619,4.67,Success,Yes,52520.71,10391.27,0.0,1,1,1,1,1
2025-03-15,ORD04213,DVR0650,4.92,Success,Yes,44966.02,8459.96,0.0,1,1,1,1,1
2025-03-16,ORD04214,DVR0861,4.84,Success,Yes,57975.65,12082.65,0.0,1,1,1,1,1
2025-03-17,ORD04215,DVR0782,4.78,Success,Yes,52307.53,11316.81,0.0,1,1,1,1,1
2025-03-18,ORD04216,DVR0858,4.72,Success,Yes,31240.86,5626.59,0.0,1,1,1,1,1
2025-03-19,ORD04217,DVR0930,4.59,Fail,No,57347.14,11598.47,27399.59,1,1,1,1,1
2025-03-20,ORD04218,DVR0288,4.64,Success,No,38156.72,7985.93,0.0,1,1,1,1,1
2025-03-21,ORD04219,DVR0723,4.91,Success,Yes,42503.99,9193.1,0.0,1,1,1,1,1
2025-03-22,ORD04220,DVR0892,4.89,Success,Yes,59455.57,11554.41,0.0,1,1,1,1,1
2025-03-23,ORD04221,DVR0271,4.57,Success,Yes,60850.14,13161.04,0.0,1,1,1,1,1
2025-03-24,ORD04222,DVR0929,4.72,Success,Yes,43832.58,9337.31,0.0,1,1,1,1,1
2025-03-25,ORD04223,DVR0065,4.8,Success,Yes,33569.09,6747.68,0.0,1,1,1,1,1
2025-03-26,ORD04224,DVR0482,4.79,Success,Yes,60786.91,11566.39,0.0,1,1,1,1,1
2025-03-27,ORD04225,DVR0935,4.79,Success,Yes,64808.41,13357.83,0.0,1,1,1,1,1
2025-03-28,ORD04226,DVR0247,4.48,Success,Yes,68572.49,13057.73,0.0,1,1,1,1,1
2025-03-29,ORD04227,DVR0155,4.47,Success,Yes,42713.08,8284.37,0.0,1,1,1,1,1
2025-03-30,ORD04228,DVR0046,4.93,Success,Yes,34954.08,6944.66,0.0,1,1,1,1,1
2025-03-31,ORD04229,DVR0934,5.0,Success,Yes,67506.43,13495.82,0.0,1,1,1,1,1
2025-01-01,ORD04230,DVR0453,4.4,Success,Yes,45990.63,8626.27,0.0,1,1,1,1,0
2025-01-02,ORD04231,DVR0200,4.69,Success,Yes,33741.36,7009.84,0.0,1,1,1,1,0
2025-01-03,ORD04232,DVR0659,4.86,Success,Yes,49951.24,10973.12,0.0,1,1,1,1,0
2025-01-04,ORD04233,DVR0123,4.26,Success,Yes,37620.98,7138.76,0.0,1,1,1,1,0
2025-01-05,ORD04234,DVR0000,4.49,Success,Yes,44211.15,8938.68,0.0,1,1,1,1,0
2025-01-06,ORD04235,DVR0967,4.68,Success,Yes,42814.01,8485.25,0.0,1,1,1,1,0
2025-01-07,ORD04236,DVR0758,4.58,Success,Yes,69491.47,13363.98,0.0,1,1,1,1,0
2025-01-08,ORD04237,DVR0854,4.74,Success,Yes,55580.53,10937.76,0.0,1,1,1,1,0
2025-01-09,ORD04238,DVR0639,4.99,Success,Yes,49672.11,10396.81,0.0,1,1,1,1,0
2025-01-10,ORD04239,DVR0190,4.53,Success,Yes,50550.1,9937.62,0.0,1,1,1,1,0
2025-01-11,ORD04240,DVR0578,4.71,Success,Yes,54163.55,10847.36,0.0,1,0,1,1,0
2025-01-12,ORD04241,DVR0515,4.63,Success,Yes,64910.18,12922.94,0.0,1,1,1,1,0
2025-01-13,ORD04242,DVR0441,4.73,Success,Yes,35839.29,7247.03,0.0,1,1,1,1,0
2025-01-14,ORD04243,DVR0920,4.7,Success,Yes,53985.32,10346.16,0.0,1,1,1,1,0
2025-01-15,ORD04244,DVR0814,5.0,Success,Yes,42887.32,8594.11,0.0,1,1,1,1,0
2025-01-16,ORD04245,DVR0805,5.0,Success,Yes,52856.09,9799.18,0.0,1,1,1,1,0
2025-01-17,ORD04246,DVR0142,4.38,Success,Yes,50709.24,10631.46,0.0,1,1,1,1,0
2025-01-18,ORD04247,DVR0190,4.52,Success,Yes,31197.37,5753.95,0.0,1,1,1,1,0
2025-01-19,ORD04248,DVR0532,4.54,Success,Yes,53298.59,11267.23,0.0,1,1,1,1,0
2025-01-20,ORD04249,DVR0226,4.45,Success,Yes,58368.55,12433.76,0.0,1,1,1,1,0
2025-01-21,ORD04250,DVR0312,4.43,Success,Yes,39839.99,7201.58,0.0,1,0,1,1,0
2025-01-22,ORD04251,DVR0628,4.66,Success,Yes,34274.75,7308.53,0.0,1,1,1,1,0
2025-01-23,ORD04252,DVR0948,4.55,Success,Yes,38465.78,7921.13,0.0,1,1,1,1,0
2025-01-24,ORD04253,DVR0301,4.52,Success,Yes,55456.51,10197.14,0.0,1,1,1,1,0
2025-01-25,ORD04254,DVR0653,5.0,Success,Yes,48751.71,10721.32,0.0,1,1,1,1,0
2025-01-26,ORD04255,DVR0995,4.57,Success,Yes,64612.19,13220.86,0.0,1,1,1,1,0
2025-01-27,ORD04256,DVR0459,4.61,Success,Yes,41399.54,8115.73,0.0,1,1,1,1,0
2025-01-28,ORD04257,DVR0400,4.85,Success,Yes,44603.92,9608.07,0.0,1,1,1,1,0
2025-01-29,ORD04258,DVR0550,4.61,Success,Yes,51122.0,9287.07,0.0,1,1,1,1,0
2025-01-30,ORD04259,DVR0392,4.47,Success,Yes,48400.67,10100.92,0.0,1,1,1,1,0
2025-01-31,ORD04260,DVR0866,4.65,Success,Yes,51910.45,9642.32,0.0,1,1,1,1,0
2025-02-01,ORD04261,DVR0763,5.0,Success,Yes,42483.53,8585.92,0.0,1,1,1,1,1
2025-02-02,ORD04262,DVR0844,4.6,Success,Yes,36666.84,6740.75,0.0,1,1,1,1,1
2025-02-03,ORD04263,DVR0206,4.52,Success,Yes,62132.63,12871.76,0.0,1,1,1,1,1
2025-02-04,ORD04264,DVR0209,4.78,Success,Yes,31571.81,6270.07,0.0,1,1,1,1,1
2025-02-05,ORD04265,DVR0114,4.64,Success,Yes,44788.22,8073.88,0.0,1,1,1,1,1
2025-02-06,ORD04266,DVR0736,5.0,Success,Yes,33496.08,6124.96,0.0,1,1,0,1,1
2025-02-07,ORD04267,DVR0645,4.54,Success,Yes,59453.14,12373.48,0.0,1,1,1,1,1
2025-02-08,ORD04268,DVR0250,5.0,Success,Yes,44620.53,8744.66,0.0,1,1,1,1,1
2025-02-09,ORD04269,DVR0218,4.93,Success,Yes,31201.99,6455.26,0.0,1,1,0,1,1
2025-02-10,ORD04270,DVR0406,4.62,Success,Yes,33035.01,6461.44,0.0,1,1,1,1,1
2025-02-11,ORD04271,DVR0442,4.7,Success,Yes,37943.94,7378.86,0.0,1,1,1,1,1
2025-02-12,ORD04272,DVR0602,4.49,Success,Yes,61476.62,13168.08,0.0,1,1,1,1,1
2025-02-13,ORD04273,DVR0353,4.59,Fail,No,61967.54,13272.97,20938.3,1,1,1,1,1
2025-02-14,ORD04274,DVR0887,4.62,Success,Yes,69864.5,15146.02,0.0,1,1,1,1,1
2025-02-15,ORD04275,DVR0557,4.73,Success,Yes,39636.93,8439.53,0.0,1,1,1,1,1
2025-02-16,ORD04276,DVR0549,4.42,Success,Yes,32417.48,6000.39,0.0,1,1,1,1,1
2025-02-17,ORD04277,DVR0141,4.76,Success,Yes,41325.23,7548.45,0.0,1,1,1,1,1
2025-02-18,ORD04278,DVR0611,4.67,Success,Yes,37152.8,6774.32,0.0,1,1,1,1,1
2025-02-19,ORD04279,DVR0500,4.78,Success,Yes,58415.52,12805.16,0.0,1,1,1,1,1
2025-02-20,ORD04280,DVR0839,4.81,Success,Yes,68769.62,13757.09,0.0,1,1,1,1,1
2025-02-21,ORD04281,DVR0701,4.65,Success,Yes,40921.0,7554.29,0.0,1,1,1,1,1
2025-02-22,ORD04282,DVR0546,4.8,Success,Yes,43145.32,8705.51,0.0,1,1,1,1,1
2025-02-23,ORD04283,DVR0658,4.68,Success,Yes,44044.65,9179.43,0.0,1,1,1,1,1
2025-02-24,ORD04284,DVR0541,4.85,Success,Yes,64278.15,11813.01,0.0,1,1,1,1,1
2025-02-25,ORD04285,DVR0845,4.76,Success,Yes,53120.75,10297.78,0.0,1,1,1,1,1
2025-02-26,ORD04286,DVR0506,4.74,Success,Yes,68959.06,12930.72,0.0,1,1,1,1,1
2025-02-27,ORD04287,DVR0595,4.68,Success,Yes,55086.49,12064.89,0.0,1,1,1,1,1
2025-02-28,ORD04288,DVR0880,4.96,Success,Yes,58235.29,11223.64,0.0,1,1,1,1,1
2025-03-01,ORD04289,DVR0280,4.78,Success,Yes,33566.69,6969.12,0.0,1,0,1,1,0
2025-03-02,ORD04290,DVR0423,4.44,Success,Yes,68067.21,14752.71,0.0,1,1,1,1,1
2025-03-03,ORD04291,DVR0855,4.61,Success,Yes,55122.26,11825.24,0.0,1,1,1,1,1
2025-03-04,ORD04292,DVR0269,4.65,Success,Yes,50807.23,9945.97,0.0,1,1,1,1,1
2025-03-05,ORD04293,DVR0153,4.7,Success,Yes,45496.15,8755.12,0.0,1,1,1,1,1
2025-03-06,ORD04294,DVR0613,4.74,Success,Yes,33082.0,7025.62,0.0,1,0,1,1,0
2025-03-07,ORD04295,DVR0726,4.51,Success,Yes,35333.88,6650.06,0.0,1,1,1,1,1
2025-03-08,ORD04296,DVR0661,4.69,Success,Yes,30467.81,6358.41,0.0,1,1,1,1,1
2025-03-09,ORD04297,DVR0943,4.64,Success,Yes,69947.7,14927.64,0.0,1,1,1,1,1
2025-03-10,ORD04298,DVR0082,4.92,Success,Yes,61451.58,13148.72,0.0,1,1,1,1,1
2025-03-11,ORD04299,DVR0621,4.5,Success,Yes,61898.08,11163.73,0.0,1,1,1,1,1
2025-03-12,ORD04300,DVR0946,4.7,Success,Yes,59203.61,11840.42,0.0,1,1,1,1,1
2025-03-13,ORD04301,DVR0898,4.56,Success,Yes,49364.24,9591.65,0.0,1,1,1,1,1
2025-03-14,ORD04302,DVR0425,5.0,Success,Yes,33527.89,7347.78,0.0,1,1,1,1,1
2025-03-15,ORD04303,DVR0274,4.95,Success,Yes,32890.76,6636.14,0.0,1,1,1,1,1
2025-03-16,ORD04304,DVR0712,4.37,Success,Yes,66654.97,13137.54,0.0,1,1,1,1,1
2025-03-17,ORD04305,DVR0283,4.54,Success,Yes,30012.58,5695.62,0.0,1,1,1,1,1
2025-03-18,ORD04306,DVR0979,4.87,Success,Yes,57964.11,12394.19,0.0,1,1,1,1,1
2025-03-19,ORD04307,DVR0172,4.79,Success,Yes,55143.14,10630.21,0.0,1,1,1,1,1
2025-03-20,ORD04308,DVR0326,4.79,Success,Yes,50049.01,10663.95,0.0,1,1,1,1,1
2025-03-21,ORD04309,DVR0717,4.74,Success,Yes,68998.02,14880.41,0.0,1,1,1,1,1
2025-03-22,ORD04310,DVR0062,4.89,Success,Yes,37925.13,6914.77,0.0,1,1,1,1,1
2025-03-23,ORD04311,DVR0072,4.86,Success,Yes,61411.46,12306.82,0.0,1,1,1,1,1
2025-03-24,ORD04312,DVR0762,4.64,Success,Yes,56993.57,11217.19,0.0,1,1,1,1,1
2025-03-25,ORD04313,DVR0635,4.46,Success,Yes,68977.27,13500.53,0.0,1,1,1,1,1
2025-03-26,ORD04314,DVR0374,4.36,Success,Yes,67362.87,13126.24,0.0,1,1,1,1,1
2025-03-27,ORD04315,DVR0632,4.68,Success,Yes,35142.85,7073.53,0.0,1,1,1,1,1
2025-03-28,ORD04316,DVR0507,4.33,Success,Yes,42308.66,7835.9,0.0,1,1,1,1,1
2025-03-29,ORD04317,DVR0786,4.75,Success,Yes,64032.0,13757.37,0.0,1,0,1,1,0
2025-03-30,ORD04318,DVR0942,4.64,Success,Yes,39146.42,7920.08,0.0,1,1,1,1,1
2025-03-31,ORD04319,DVR0397,5.0,Success,Yes,45141.58,8752.25,0.0,1,1,1,1,1
2025-01-01,ORD04320,DVR0119,4.77,Success,Yes,55038.55,10441.98,0.0,1,1,1,1,0
2025-01-02,ORD04321,DVR0933,4.69,Success,Yes,52516.56,10748.17,0.0,1,1,1,1,0
2025-01-03,ORD04322,DVR0436,4.38,Success,Yes,55624.26,11762.82,0.0,1,1,1,1,0
2025-01-04,ORD04323,DVR0828,4.45,Success,Yes,58539.53,11569.42,0.0,1,0,1,1,0
