date,campaign_id,marketing_spend,new_customers,revenue_attributed,budgeted_spend,actual_spend,brand_awareness_index,lead_quality_score,leads,conversions,conversion_rate
2025-03-26,CMP04944,1690902.7,72,7643182.68,1980764.51,1690902.7,50,7.56,236,26,11.02
2025-03-27,CMP04945,1911488.48,55,7447641.76,1944997.85,1911488.48,92,8.94,202,35,17.33
2025-03-28,CMP04946,1434815.56,28,6569400.65,1533759.84,1434815.56,52,6.63,211,58,27.49
2025-03-29,CMP04947,1612440.93,73,9074469.29,1792737.27,1612440.93,59,7.13,285,32,11.23
2025-03-30,CMP04948,1707645.97,92,7284010.34,2025064.93,1707645.97,56,9.59,99,25,25.25
2025-03-31,CMP04949,1767559.47,82,9189797.57,2074902.13,1767559.47,98,6.68,232,61,26.29
2025-01-01,CMP04950,1092580.01,80,6471319.61,1002068.16,1092580.01,75,8.53,187,34,18.18
2025-01-02,CMP04951,576895.19,59,2781945.99,562155.38,576895.19,65,7.26,271,37,13.65
2025-01-03,CMP04952,1102814.41,72,4734716.48,1008792.16,1102814.41,88,6.33,158,27,17.09
2025-01-04,CMP04953,1510634.34,50,3247778.92,1638981.95,1510634.34,94,6.89,282,50,17.73
2025-01-05,CMP04954,1175525.58,16,4111884.55,1308533.94,1175525.58,81,9.48,235,67,28.51
2025-01-06,CMP04955,1623444.73,18,6918749.56,1611244.58,1623444.73,61,9.64,138,21,15.22
2025-01-07,CMP04956,1035473.64,13,5372892.84,1197168.62,1035473.64,93,7.68,180,53,29.44
2025-01-08,CMP04957,1452116.21,98,5448948.69,1504165.61,1452116.21,57,8.48,296,36,12.16
2025-01-09,CMP04958,779629.71,58,4553219.24,935177.11,779629.71,57,8.08,135,39,28.89
2025-01-10,CMP04959,1624054.15,85,5013739.39,1461843.47,1624054.15,94,7.12,153,22,14.38
2025-01-11,CMP04960,1318543.95,15,6564066.18,1229999.65,1318543.95,60,7.38,159,21,13.21
2025-01-12,CMP04961,806096.58,91,2963312.33,798469.27,806096.58,82,8.11,169,20,11.83
2025-01-13,CMP04962,937866.76,30,3698903.34,851256.9,937866.76,74,8.78,137,22,16.06
2025-01-14,CMP04963,1622913.06,24,8455390.25,1841522.43,1622913.06,66,7.4,105,23,21.9
2025-01-15,CMP04964,1223901.85,76,3897957.33,1120887.91,1223901.85,80,8.8,204,47,23.04
2025-01-16,CMP04965,824047.16,75,1967205.12,926800.81,824047.16,68,9.84,139,24,17.27
2025-01-17,CMP04966,1950906.79,65,7961694.19,1786582.96,1950906.79,94,6.1,193,28,14.51
2025-01-18,CMP04967,1572687.53,77,6471889.83,1534657.08,1572687.53,64,6.66,87,26,29.89
2025-01-19,CMP04968,1935702.25,41,10043722.3,2230670.45,1935702.25,93,9.67,154,23,14.94
2025-01-20,CMP04969,1140657.57,75,6699397.67,1352054.03,1140657.57,98,6.29,230,40,17.39
2025-01-21,CMP04970,1212650.51,38,2693542.64,1242188.13,1212650.51,84,9.06,245,48,19.59
2025-01-22,CMP04971,1846932.82,75,8065108.47,2199663.17,1846932.82,88,8.5,72,17,23.61
2025-01-23,CMP04972,1287574.01,43,6083934.14,1400963.28,1287574.01,51,6.19,132,17,12.88
2025-01-24,CMP04973,1560918.37,36,9276858.49,1599551.94,1560918.37,83,6.0,233,35,15.02
2025-01-25,CMP04974,878259.32,69,5067873.2,1001953.72,878259.32,74,8.01,256,76,29.69
2025-01-26,CMP04975,1170089.7,48,5674704.61,1156748.99,1170089.7,87,6.47,272,72,26.47
2025-01-27,CMP04976,685174.8,53,2800417.42,671292.39,685174.8,53,9.49,137,25,18.25
2025-01-28,CMP04977,808970.05,91,2140612.16,887411.27,808970.05,65,7.92,252,30,11.9
2025-01-29,CMP04978,501415.12,45,1773357.97,510012.49,501415.12,81,6.94,102,27,26.47
2025-01-30,CMP04979,558897.58,28,2425888.97,525797.1,558897.58,64,6.67,251,64,25.5
2025-01-31,CMP04980,1965925.73,54,9634611.94,1808827.17,1965925.73,91,9.34,249,53,21.29
2025-02-01,CMP04981,863530.54,93,3921808.77,981275.32,863530.54,63,8.87,244,44,18.03
2025-02-02,CMP04982,1494966.06,30,7260289.53,1648608.54,1494966.06,90,8.87,196,56,28.57
2025-02-03,CMP04983,1758649.55,32,6536214.54,1800047.22,1758649.55,64,6.34,53,8,15.09
2025-02-04,CMP04984,1325990.69,98,6511289.43,1549908.47,1325990.69,56,8.5,206,33,16.02
2025-02-05,CMP04985,729716.75,36,1878995.11,746687.79,729716.75,56,9.48,222,61,27.48
2025-02-06,CMP04986,1592174.66,81,4219812.54,1772231.53,1592174.66,57,9.06,154,34,22.08
2025-02-07,CMP04987,1400377.12,28,3712859.89,1642270.68,1400377.12,68,6.47,70,20,28.57
2025-02-08,CMP04988,1596875.88,50,8884154.81,1839943.76,1596875.88,67,9.8,103,23,22.33
2025-02-09,CMP04989,1654619.93,35,3812469.77,1742863.18,1654619.93,66,6.28,293,31,10.58
2025-02-10,CMP04990,1963115.55,37,10220045.3,2167654.36,1963115.55,67,8.23,175,23,13.14
2025-02-11,CMP04991,1360344.92,73,3991637.78,1393128.87,1360344.92,68,9.78,158,24,15.19
2025-02-12,CMP04992,1012461.67,77,3921992.78,1107794.2,1012461.67,89,9.29,250,68,27.2
2025-02-13,CMP04993,1472696.84,89,8341099.21,1439216.15,1472696.84,62,8.72,101,26,25.74
2025-02-14,CMP04994,602661.06,60,2617808.33,620995.6,602661.06,60,9.43,292,75,25.68
2025-02-15,CMP04995,1846095.98,83,5243781.62,1777538.85,1846095.98,56,8.69,289,60,20.76
2025-02-16,CMP04996,679071.52,57,2129812.92,618943.46,679071.52,76,6.22,195,24,12.31
2025-02-17,CMP04997,991764.26,19,5634992.78,1067695.67,991764.26,86,7.4,260,32,12.31
2025-02-18,CMP04998,1723618.07,82,6392168.09,1998240.07,1723618.07,54,7.71,194,24,12.37
2025-02-19,CMP04999,1395968.57,48,6069590.28,1267083.65,1395968.57,57,8.19,93,25,26.88
2025-02-20,CMP05000,1090453.28,28,4187044.85,1045536.33,1090453.28,59,6.92,156,20,12.82
2025-02-21,CMP05001,1210153.49,73,4252179.67,1256206.51,1210153.49,86,9.52,201,52,25.87
2025-02-22,CMP05002,1781821.09,28,5155016.01,1959591.68,1781821.09,75,6.91,162,43,26.54
2025-02-23,CMP05003,1010006.58,85,4792244.88,960888.71,1010006.58,64,8.63,183,22,12.02
2025-02-24,CMP05004,1804474.53,71,8793146.83,1654718.39,1804474.53,65,9.51,272,76,27.94
2025-02-25,CMP05005,632201.65,22,1959534.53,667424.52,632201.65,78,8.93,204,57,27.94
2025-02-26,CMP05006,1665197.66,34,8585831.36,1907671.94,1665197.66,77,6.54,224,50,22.32
2025-02-27,CMP05007,1771321.45,98,9597269.02,1612913.01,1771321.45,59,9.81,275,55,20.0
2025-02-28,CMP05008,772726.48,51,4391173.07,776443.94,772726.48,89,6.37,223,51,22.87
2025-03-01,CMP05009,1145519.8,48,3029727.65,1258988.6,1145519.8,53,6.8,140,25,17.86
2025-03-02,CMP05010,748249.66,39,2406142.49,702772.99,748249.66,95,6.56,140,30,21.43
2025-03-03,CMP05011,1559906.19,14,8488094.43,1514332.02,1559906.19,89,8.67,212,62,29.25
2025-03-04,CMP05012,1303021.65,90,3640852.03,1382047.04,1303021.65,63,9.23,234,28,11.97
2025-03-05,CMP05013,1452985.02,27,2926128.52,1723195.93,1452985.02,93,6.95,189,27,14.29
2025-03-06,CMP05014,794730.45,30,4357752.82,783765.38,794730.45,82,9.92,78,15,19.23
2025-03-07,CMP05015,817618.79,95,2702882.37,855440.39,817618.79,67,6.56,106,16,15.09
2025-03-08,CMP05016,562245.99,59,2056690.27,573479.25,562245.99,61,7.26,247,73,29.55
2025-03-09,CMP05017,983101.3,15,3721368.84,1149460.72,983101.3,59,7.96,104,25,24.04
2025-03-10,CMP05018,1339616.99,59,7224686.25,1234546.76,1339616.99,70,9.24,214,39,18.22
2025-03-11,CMP05019,1786902.37,89,5988925.84,1911707.27,1786902.37,82,7.51,120,33,27.5
2025-03-12,CMP05020,1500391.17,75,8355857.79,1731205.21,1500391.17,63,6.72,247,31,12.55
2025-03-13,CMP05021,1153094.49,10,5151745.46,1379602.92,1153094.49,58,7.86,102,16,15.69
2025-03-14,CMP05022,1929680.17,66,7929339.28,2141207.17,1929680.17,75,7.91,260,75,28.85
2025-03-15,CMP05023,1578867.8,39,5214144.64,1600941.39,1578867.8,64,6.06,63,13,20.63
2025-03-16,CMP05024,1895247.8,67,5638071.82,1939875.78,1895247.8,70,6.08,291,82,28.18
2025-03-17,CMP05025,1291381.96,61,5806355.18,1298490.59,1291381.96,71,7.11,70,20,28.57
2025-03-18,CMP05026,888356.41,46,3364717.99,960387.84,888356.41,95,8.96,255,43,16.86
2025-03-19,CMP05027,579240.03,57,3268109.34,649804.05,579240.03,90,7.46,153,32,20.92
2025-03-20,CMP05028,1589127.28,96,6303360.54,1820886.03,1589127.28,92,6.84,63,16,25.4
2025-03-21,CMP05029,681954.5,10,2759992.39,698988.31,681954.5,54,6.45,102,15,14.71
2025-03-22,CMP05030,954162.69,28,3498812.61,1063903.37,954162.69,93,7.12,164,31,18.9
2025-03-23,CMP05031,1298706.36,55,6697496.22,1525806.96,1298706.36,65,7.93,145,18,12.41
2025-03-24,CMP05032,1346624.88,76,4981645.9,1583964.07,1346624.88,84,6.37,267,61,22.85
2025-03-25,CMP05033,1400874.8,11,4311007.28,1556664.27,1400874.8,54,6.06,176,17,9.66
2025-03-26,CMP05034,749383.0,65,4082731.13,817629.8,749383.0,75,6.51,244,46,18.85
2025-03-27,CMP05035,1069606.11,26,4692696.67,1133202.56,1069606.11,75,8.95,256,73,28.52
2025-03-28,CMP05036,1425791.34,91,6225063.28,1361572.7,1425791.34,54,7.87,134,37,27.61
2025-03-29,CMP05037,1954728.3,88,8685422.42,1831754.18,1954728.3,99,7.78,143,37,25.87
2025-03-30,CMP05038,1591446.71,31,7758874.03,1664196.99,1591446.71,85,6.08,225,28,12.44
2025-03-31,CMP05039,1883905.64,36,6126973.48,1785628.4,1883905.64,73,8.84,298,60,20.13
2025-01-01,CMP05040,1643318.09,64,3509104.45,1763444.61,1643318.09,64,6.81,288,70,24.31
2025-01-02,CMP05041,1387575.45,41,7274187.58,1517606.28,1387575.45,79,6.36,255,30,11.76
2025-01-03,CMP05042,788035.05,69,1982396.9,833492.6,788035.05,54,9.37,160,20,12.5
2025-01-04,CMP05043,1500028.48,92,7331057.61,1366417.96,1500028.48,89,7.94,233,25,10.73
2025-01-05,CMP05044,1435069.35,37,3342651.35,1316415.5,1435069.35,97,9.0,216,35,16.2
2025-01-06,CMP05045,1403703.76,37,4914691.64,1311062.62,1403703.76,71,9.29,150,41,27.33
2025-01-07,CMP05046,1234678.8,83,2780625.41,1168121.89,1234678.8,82,9.86,218,43,19.72
2025-01-08,CMP05047,1292984.91,93,5286827.45,1547657.4,1292984.91,54,8.49,225,60,26.67
2025-01-09,CMP05048,1001663.79,34,4620217.39,1005017.87,1001663.79,81,6.27,205,23,11.22
2025-01-10,CMP05049,1278969.04,94,3434968.8,1263099.61,1278969.04,99,8.23,51,5,9.8
2025-01-11,CMP05050,796333.86,87,2776426.34,729186.98,796333.86,97,8.04,71,18,25.35
2025-01-12,CMP05051,1707761.6,95,9770032.33,1862478.17,1707761.6,72,6.23,296,59,19.93
2025-01-13,CMP05052,778665.43,35,2935223.31,853150.41,778665.43,59,7.23,248,48,19.35
2025-01-14,CMP05053,627449.43,84,3269120.88,597730.04,627449.43,85,7.65,285,55,19.3
2025-01-15,CMP05054,1154369.04,80,6589991.54,1357275.33,1154369.04,99,6.64,177,31,17.51
2025-01-16,CMP05055,1487461.16,26,8772128.6,1695925.96,1487461.16,66,6.04,145,40,27.59
2025-01-17,CMP05056,1156575.24,91,6469058.5,1120832.2,1156575.24,76,9.03,172,35,20.35
2025-01-18,CMP05057,915131.2,16,2992132.48,957002.95,915131.2,94,9.41,238,70,29.41
2025-01-19,CMP05058,1337256.78,65,7823342.03,1387426.99,1337256.78,57,6.92,129,34,26.36
2025-01-20,CMP05059,1020503.5,73,5357215.75,1025153.05,1020503.5,89,6.02,85,21,24.71
2025-01-21,CMP05060,1899301.54,29,10158798.58,2175251.85,1899301.54,93,9.56,243,55,22.63
2025-01-22,CMP05061,1883967.71,47,3882277.07,1757326.17,1883967.71,99,6.54,130,34,26.15
2025-01-23,CMP05062,1253557.73,84,7291889.47,1284388.07,1253557.73,55,7.61,98,27,27.55
2025-01-24,CMP05063,991825.99,67,5070572.41,1020003.11,991825.99,56,7.46,52,6,11.54
2025-01-25,CMP05064,1605698.62,25,8143894.64,1670918.37,1605698.62,75,6.66,289,49,16.96
2025-01-26,CMP05065,555069.42,60,1291146.38,642995.19,555069.42,66,8.4,72,18,25.0
2025-01-27,CMP05066,1212153.51,36,3551942.11,1170273.68,1212153.51,86,9.67,236,34,14.41
2025-01-28,CMP05067,1004485.09,60,5875280.16,935052.02,1004485.09,72,8.05,150,32,21.33
2025-01-29,CMP05068,1880803.83,84,7528309.1,2041316.4,1880803.83,76,9.89,280,71,25.36
2025-01-30,CMP05069,518004.54,25,1860378.12,493218.2,518004.54,89,6.76,205,29,14.15
2025-01-31,CMP05070,1329222.31,96,7124316.91,1226180.5,1329222.31,68,9.39,158,28,17.72
2025-02-01,CMP05071,1610995.37,69,3784810.75,1656094.81,1610995.37,76,7.03,154,43,27.92
2025-02-02,CMP05072,1227526.98,85,4502284.26,1185660.86,1227526.98,74,7.0,121,20,16.53
2025-02-03,CMP05073,628104.55,49,2200126.56,633358.64,628104.55,89,6.47,82,18,21.95
2025-02-04,CMP05074,1958692.09,76,6658388.76,1915431.09,1958692.09,74,9.45,175,32,18.29
2025-02-05,CMP05075,1277015.65,11,4125742.54,1184803.55,1277015.65,70,8.9,117,32,27.35
2025-02-06,CMP05076,1421279.37,57,4036859.55,1518074.41,1421279.37,74,7.37,294,54,18.37
2025-02-07,CMP05077,854914.67,61,2301125.27,776352.74,854914.67,56,7.4,120,20,16.67
2025-02-08,CMP05078,1225247.13,33,5589117.29,1457937.0,1225247.13,84,9.38,60,8,13.33
2025-02-09,CMP05079,1143724.24,93,6493585.14,1146468.21,1143724.24,55,9.71,281,47,16.73
2025-02-10,CMP05080,612343.76,91,2471056.04,678811.99,612343.76,89,8.41,185,43,23.24
2025-02-11,CMP05081,659240.53,87,2104228.67,753583.69,659240.53,99,7.63,69,9,13.04
2025-02-12,CMP05082,1756208.78,91,4630491.71,1727637.79,1756208.78,64,6.21,111,26,23.42
2025-02-13,CMP05083,859729.93,11,4574256.25,966870.86,859729.93,73,6.51,220,22,10.0
2025-02-14,CMP05084,792437.41,74,4664261.42,911086.1,792437.41,98,6.57,152,26,17.11
2025-02-15,CMP05085,1257367.18,29,4270800.53,1222657.77,1257367.18,53,7.11,141,27,19.15
2025-02-16,CMP05086,1653120.7,43,5230146.08,1980022.68,1653120.7,56,7.03,124,14,11.29
2025-02-17,CMP05087,592919.78,50,2612387.84,537307.82,592919.78,79,8.17,163,38,23.31
2025-02-18,CMP05088,1365211.88,50,6964377.1,1317566.18,1365211.88,66,9.78,170,20,11.76
2025-02-19,CMP05089,678815.66,84,2594169.54,769781.19,678815.66,87,9.45,263,31,11.79
2025-02-20,CMP05090,554691.58,32,2507368.24,531527.28,554691.58,79,8.04,277,48,17.33
2025-02-21,CMP05091,579115.93,47,2818091.78,642516.36,579115.93,94,6.07,247,61,24.7
2025-02-22,CMP05092,1751246.16,53,10231426.54,2025594.84,1751246.16,88,6.27,56,16,28.57
2025-02-23,CMP05093,676958.73,76,1800811.31,804067.4,676958.73,58,9.44,187,47,25.13
2025-02-24,CMP05094,567727.05,71,3400418.18,591727.29,567727.05,68,7.13,217,41,18.89
2025-02-25,CMP05095,1156849.83,21,4128365.1,1378193.07,1156849.83,62,7.27,53,8,15.09
2025-02-26,CMP05096,1765990.21,39,8640637.91,1807467.47,1765990.21,96,6.56,250,40,16.0
2025-02-27,CMP05097,893612.56,96,3833291.83,862727.89,893612.56,98,6.89,151,23,15.23
2025-02-28,CMP05098,1132568.93,74,4469880.88,1193927.61,1132568.93,86,6.99,290,45,15.52
2025-03-01,CMP05099,559883.8,50,2683131.96,613043.07,559883.8,68,7.65,68,7,10.29
2025-03-02,CMP05100,1173617.77,29,4205090.54,1217498.16,1173617.77,55,8.49,159,22,13.84
2025-03-03,CMP05101,1366419.62,15,3422115.85,1462194.34,1366419.62,61,7.41,274,33,12.04
2025-03-04,CMP05102,1356360.58,84,5365184.01,1390164.82,1356360.58,64,7.8,215,21,9.77
2025-03-05,CMP05103,998640.04,13,4082104.42,1055990.53,998640.04,96,6.73,71,11,15.49
2025-03-06,CMP05104,973299.77,19,2732644.82,1154118.14,973299.77,52,6.23,152,25,16.45
2025-03-07,CMP05105,659935.43,60,3789664.31,692898.77,659935.43,53,7.39,178,50,28.09
2025-03-08,CMP05106,1050197.48,47,3055972.36,1024944.32,1050197.48,86,6.25,162,48,29.63
2025-03-09,CMP05107,649242.0,10,2361234.97,732100.85,649242.0,87,7.2,230,49,21.3
2025-03-10,CMP05108,1649893.92,17,4322258.03,1651998.09,1649893.92,55,9.35,198,55,27.78
2025-03-11,CMP05109,1949411.45,90,8076775.37,2231807.39,1949411.45,98,7.47,290,64,22.07
2025-03-12,CMP05110,1955111.69,92,6316086.92,1792940.25,1955111.69,77,6.77,184,36,19.57
2025-03-13,CMP05111,1797606.65,72,7113291.44,1796983.59,1797606.65,57,9.61,287,31,10.8
2025-03-14,CMP05112,1401188.22,42,4061298.75,1300734.2,1401188.22,80,8.56,56,6,10.71
2025-03-15,CMP05113,1551298.55,24,3436282.21,1435874.72,1551298.55,70,9.95,263,27,10.27
2025-03-16,CMP05114,927808.7,40,4747510.46,1018285.7,927808.7,94,7.2,126,16,12.7
2025-03-17,CMP05115,1446155.63,30,6600753.42,1468716.29,1446155.63,78,6.8,72,8,11.11
2025-03-18,CMP05116,1183474.32,12,3979973.75,1374538.77,1183474.32,64,7.19,237,32,13.5
2025-03-19,CMP05117,1223026.01,75,2678398.71,1290196.48,1223026.01,98,9.25,263,53,20.15
2025-03-20,CMP05118,1636664.84,44,8939954.77,1618011.72,1636664.84,73,6.61,139,27,19.42
2025-03-21,CMP05119,922877.53,50,2472555.04,1030177.42,922877.53,70,6.96,67,11,16.42
2025-03-22,CMP05120,977059.42,68,5591680.65,1062263.92,977059.42,98,8.81,166,38,22.89
2025-03-23,CMP05121,1886962.69,25,7386291.87,2150907.99,1886962.69,72,8.95,120,21,17.5
2025-03-24,CMP05122,584336.44,65,1964274.31,638724.42,584336.44,80,9.84,115,16,13.91
2025-03-25,CMP05123,1228451.45,54,6101764.92,1167156.67,1228451.45,83,9.92,102,24,23.53
2025-03-26,CMP05124,1869201.2,68,10294359.48,2058164.38,1869201.2,77,8.65,196,58,29.59
2025-03-27,CMP05125,1415544.51,59,4930135.22,1440266.65,1415544.51,81,7.45,241,63,26.14
2025-03-28,CMP05126,1319610.61,94,4789361.77,1371000.09,1319610.61,71,7.81,191,34,17.8
2025-03-29,CMP05127,874616.27,21,3264621.44,1028959.25,874616.27,52,7.76,74,12,16.22
2025-03-30,CMP05128,1014913.23,21,5774137.97,1023021.59,1014913.23,58,7.55,299,32,10.7
2025-03-31,CMP05129,1778072.62,42,8481861.52,1926697.7,1778072.62,55,7.35,82,18,21.95
2025-01-01,CMP05130,1338827.2,93,4003875.83,1350936.25,1338827.2,50,6.67,225,32,14.22
2025-01-02,CMP05131,1272113.29,58,3485588.88,1181053.19,1272113.29,71,7.46,88,20,22.73
2025-01-03,CMP05132,649369.57,30,1897114.14,672784.28,649369.57,53,9.88,171,43,25.15
2025-01-04,CMP05133,524042.23,69,1600558.89,565503.64,524042.23,94,9.53,161,44,27.33
2025-01-05,CMP05134,1945527.78,61,5682369.07,1988817.69,1945527.78,57,8.47,261,54,20.69
2025-01-06,CMP05135,1065479.25,63,4937458.32,1083805.34,1065479.25,86,6.77,157,41,26.11
2025-01-07,CMP05136,1404819.59,48,3461101.85,1610082.77,1404819.59,91,9.51,182,44,24.18
2025-01-08,CMP05137,619572.61,58,2199132.06,563132.98,619572.61,68,7.25,162,27,16.67
2025-01-09,CMP05138,1524671.43,73,6861348.16,1507405.47,1524671.43,93,8.18,198,24,12.12
2025-01-10,CMP05139,1898850.06,95,6006898.04,2171386.65,1898850.06,50,9.65,108,16,14.81
2025-01-11,CMP05140,1363497.88,35,3083001.7,1603690.36,1363497.88,90,7.34,169,45,26.63
2025-01-12,CMP05141,689172.98,80,1603909.31,705499.4,689172.98,73,9.65,126,26,20.63
2025-01-13,CMP05142,1372582.29,16,3436763.65,1601307.03,1372582.29,97,6.94,63,14,22.22
2025-01-14,CMP05143,1649520.82,81,8814003.53,1583010.55,1649520.82,66,9.71,240,62,25.83
2025-01-15,CMP05144,1109624.8,71,5139176.24,1072372.61,1109624.8,81,7.43,103,24,23.3
2025-01-16,CMP05145,1819756.62,99,4109173.58,2099739.67,1819756.62,99,7.5,257,69,26.85
2025-01-17,CMP05146,1473024.43,97,5250264.91,1724878.2,1473024.43,63,8.21,222,26,11.71
2025-01-18,CMP05147,1848873.38,33,5758021.6,1787567.94,1848873.38,66,7.39,291,81,27.84
2025-01-19,CMP05148,1435257.97,49,6189062.65,1317275.83,1435257.97,81,7.8,227,59,25.99
2025-01-20,CMP05149,696931.96,85,2851304.62,646123.7,696931.96,82,8.01,218,61,27.98
2025-01-21,CMP05150,964537.57,56,3785323.93,943717.3,964537.57,79,7.96,141,34,24.11
2025-01-22,CMP05151,802692.42,17,2615211.62,905786.0,802692.42,96,9.84,176,27,15.34
2025-01-23,CMP05152,1863239.75,63,4753495.55,1961986.89,1863239.75,83,7.13,178,21,11.8
2025-01-24,CMP05153,1640600.1,18,8152971.27,1700771.82,1640600.1,77,7.14,179,22,12.29
2025-01-25,CMP05154,1514597.55,12,8359710.73,1628558.87,1514597.55,73,9.35,121,24,19.83
2025-01-26,CMP05155,951449.48,63,5496146.53,1110405.23,951449.48,63,7.57,190,33,17.37
2025-01-27,CMP05156,776067.16,30,1734103.35,719514.46,776067.16,83,6.29,279,64,22.94
2025-01-28,CMP05157,1634676.63,57,8107399.18,1811903.76,1634676.63,96,7.93,196,39,19.9
2025-01-29,CMP05158,1211236.92,56,5942345.09,1426882.21,1211236.92,50,8.2,100,12,12.0
2025-01-30,CMP05159,838684.33,97,4854672.63,808495.9,838684.33,71,8.47,175,17,9.71
2025-01-31,CMP05160,1424932.97,77,4291411.32,1640570.49,1424932.97,82,6.94,298,37,12.42
2025-02-01,CMP05161,560500.78,93,2784969.28,621823.72,560500.78,93,9.89,51,6,11.76
2025-02-02,CMP05162,989255.38,72,2194668.16,894623.77,989255.38,96,8.95,272,66,24.26
2025-02-03,CMP05163,1202835.49,25,5442810.0,1166129.17,1202835.49,67,8.88,59,9,15.25
2025-02-04,CMP05164,721937.5,83,2457035.8,780958.37,721937.5,96,9.49,246,29,11.79
2025-02-05,CMP05165,1976981.72,99,10034443.07,2077254.43,1976981.72,88,6.1,264,66,25.0
2025-02-06,CMP05166,813646.05,14,4436988.59,861147.42,813646.05,61,8.45,167,48,28.74
2025-02-07,CMP05167,695529.7,20,2406034.88,674371.08,695529.7,59,9.27,79,9,11.39
2025-02-08,CMP05168,805302.31,38,3303627.4,887846.64,805302.31,51,6.14,273,79,28.94
2025-02-09,CMP05169,1653591.7,88,4083736.93,1620396.69,1653591.7,51,9.02,114,33,28.95
2025-02-10,CMP05170,1138258.49,79,4174708.55,1157415.94,1138258.49,55,9.96,158,32,20.25
2025-02-11,CMP05171,1348123.91,57,4641862.37,1362514.83,1348123.91,69,8.37,93,14,15.05
2025-02-12,CMP05172,531513.74,24,1452358.02,585519.53,531513.74,87,7.7,91,11,12.09
2025-02-13,CMP05173,551646.96,93,3077039.58,511418.56,551646.96,77,7.81,52,13,25.0
2025-02-14,CMP05174,1168738.32,43,3029780.36,1123931.9,1168738.32,91,8.72,160,35,21.88
2025-02-15,CMP05175,1724982.86,69,7836523.7,1656240.78,1724982.86,52,8.28,207,47,22.71
2025-02-16,CMP05176,1827858.32,71,10163935.19,1704527.97,1827858.32,97,9.15,214,58,27.1
2025-02-17,CMP05177,630059.85,11,3558498.85,606293.04,630059.85,86,7.69,77,14,18.18
2025-02-18,CMP05178,1307544.65,89,6763874.6,1414917.71,1307544.65,86,7.67,100,17,17.0
2025-02-19,CMP05179,1869844.53,28,5057115.2,2093572.27,1869844.53,91,8.98,164,41,25.0
2025-02-20,CMP05180,1081959.13,58,5701627.77,1188089.62,1081959.13,74,8.58,262,41,15.65
2025-02-21,CMP05181,1744348.75,87,5418399.44,1818582.03,1744348.75,72,9.11,174,28,16.09
2025-02-22,CMP05182,700543.48,97,3985806.66,641508.94,700543.48,62,9.55,62,10,16.13
2025-02-23,CMP05183,1903091.73,37,9204011.46,2260306.05,1903091.73,73,7.05,89,24,26.97
2025-02-24,CMP05184,1627134.98,57,8365215.23,1546466.41,1627134.98,52,7.26,203,51,25.12
2025-02-25,CMP05185,1912001.59,46,4474331.93,2104208.25,1912001.59,99,8.11,153,24,15.69
2025-02-26,CMP05186,1514925.85,83,6561235.44,1778321.74,1514925.85,87,9.72,207,26,12.56
2025-02-27,CMP05187,1045105.9,58,5522933.73,1159370.6,1045105.9,77,9.34,201,35,17.41
2025-02-28,CMP05188,1907271.76,57,10387691.31,1841308.56,1907271.76,75,7.87,87,19,21.84
2025-03-01,CMP05189,913350.16,82,1931303.41,908544.92,913350.16,69,8.29,154,36,23.38
2025-03-02,CMP05190,998258.78,97,5746613.36,907478.88,998258.78,76,8.85,159,22,13.84
2025-03-03,CMP05191,1551212.63,38,3371335.62,1681246.86,1551212.63,50,8.09,246,36,14.63
2025-03-04,CMP05192,1647974.45,69,7346793.23,1786236.04,1647974.45,59,6.39,65,18,27.69
2025-03-05,CMP05193,1894105.23,38,9041606.23,2116947.04,1894105.23,59,7.41,159,28,17.61
2025-03-06,CMP05194,807203.61,67,1961005.25,729146.12,807203.61,50,6.19,283,46,16.25
2025-03-07,CMP05195,1696997.05,57,3719898.08,1943659.62,1696997.05,81,8.68,104,24,23.08
2025-03-08,CMP05196,1607819.08,32,8263625.11,1803351.24,1607819.08,81,7.35,226,43,19.03
2025-03-09,CMP05197,595691.83,36,2107964.25,561300.15,595691.83,92,8.95,176,26,14.77
2025-03-10,CMP05198,1080834.71,16,2624753.12,1085469.31,1080834.71,76,7.72,129,23,17.83
2025-03-11,CMP05199,924148.19,58,4667568.71,1008760.86,924148.19,62,6.18,101,13,12.87
2025-03-12,CMP05200,956735.64,63,5163169.57,1003366.04,956735.64,66,7.52,98,15,15.31
2025-03-13,CMP05201,1974420.32,77,8587829.56,1845151.62,1974420.32,77,6.87,241,44,18.26
2025-03-14,CMP05202,1464166.12,87,3872642.13,1356115.95,1464166.12,74,6.86,97,19,19.59
2025-03-15,CMP05203,1576514.24,51,3249022.25,1788455.91,1576514.24,99,7.51,123,30,24.39
2025-03-16,CMP05204,1964926.46,83,9437954.27,1860372.99,1964926.46,85,9.91,131,23,17.56
2025-03-17,CMP05205,1065802.67,68,4476966.68,1014247.45,1065802.67,96,9.84,87,18,20.69
2025-03-18,CMP05206,1702760.25,53,7838126.51,1956943.09,1702760.25,51,9.21,66,19,28.79
2025-03-19,CMP05207,1151796.44,35,6050085.71,1248134.87,1151796.44,81,6.98,90,23,25.56
2025-03-20,CMP05208,1804300.51,32,6742510.62,1951197.06,1804300.51,81,9.06,103,15,14.56
2025-03-21,CMP05209,770986.31,82,1925971.51,804758.39,770986.31,55,6.06,89,12,13.48
2025-03-22,CMP05210,1921529.27,17,11067880.12,2057378.52,1921529.27,80,6.23,80,18,22.5
