date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps
2025-02-02,PRJ0107,0.0626,14,1255663.15,1156875.97,144445.32,3879350.13,43152.1,43200,4,28.71,69
2025-02-03,PRJ0051,0.0144,5,963346.4,1064423.78,138511.69,3195568.77,43119.09,43200,3,7.02,56
2025-02-04,PRJ0095,0.0643,2,1108157.34,1121814.35,176893.11,4817106.88,43039.85,43200,3,8.8,35
2025-02-05,PRJ0069,0.082,7,1952987.2,2267670.26,139935.39,4192598.72,43055.33,43200,3,1.08,65
2025-02-06,PRJ0182,0.0626,16,802546.33,910169.02,285279.19,3777656.18,43120.55,43200,3,41.58,36
2025-02-07,PRJ0101,0.0997,11,1369406.43,1292169.77,242862.81,4702038.88,43027.87,43200,2,15.9,49
2025-02-08,PRJ0074,0.051,11,624861.12,675171.64,279567.11,1641398.92,43036.79,43200,4,18.99,39
2025-02-09,PRJ0160,0.0774,12,826839.6,915860.61,269696.83,2503839.95,43182.29,43200,2,3.77,44
2025-02-10,PRJ0189,0.07,13,1644974.58,1760848.69,240630.39,4371767.44,43191.26,43200,1,1.47,44
2025-02-11,PRJ0150,0.0992,8,953898.56,1005611.93,148549.24,1406341.83,43001.05,43200,2,47.77,52
2025-02-12,PRJ0142,0.0742,16,1978649.11,1916042.52,223063.77,4741789.4,43172.5,43200,2,40.02,39
2025-02-13,PRJ0154,0.0248,1,1251225.56,1214654.81,137259.77,3980621.85,43187.6,43200,2,23.56,33
2025-02-14,PRJ0191,0.096,13,1274808.99,1441047.19,126495.21,2757331.73,43105.15,43200,1,5.12,62
2025-02-15,PRJ0178,0.0701,11,554472.11,502133.79,226515.05,2354885.46,43089.78,43200,4,46.77,41
2025-02-16,PRJ0180,0.0153,4,1934790.12,2193419.36,224925.12,1590425.61,43183.76,43200,2,55.65,38
2025-02-17,PRJ0081,0.0692,4,761350.16,805538.63,131324.43,1374694.1,43001.51,43200,4,32.12,56
2025-02-18,PRJ0091,0.0895,15,1307510.9,1543996.21,170485.54,2694378.32,43168.1,43200,4,9.2,40
2025-02-19,PRJ0178,0.0619,3,1093511.91,1311335.62,113256.23,4372393.97,43059.32,43200,1,39.5,61
2025-02-20,PRJ0174,0.0419,19,1123377.05,1234642.35,243146.62,3127402.15,43128.23,43200,4,5.22,44
2025-02-21,PRJ0003,0.0839,2,1464950.25,1499636.11,297499.13,2804595.12,43064.64,43200,1,10.77,36
2025-02-22,PRJ0134,0.0804,6,1493133.02,1556629.66,247981.23,2276170.07,43104.59,43200,2,28.77,55
2025-02-23,PRJ0108,0.059,8,731432.92,703100.59,268830.43,1627799.65,43161.66,43200,4,15.69,37
2025-02-24,PRJ0162,0.0239,17,1249379.98,1161636.4,195268.65,4960397.18,43036.25,43200,3,55.88,34
2025-02-25,PRJ0047,0.0326,5,1685716.17,1809833.8,119116.82,1102930.37,43132.78,43200,3,48.72,31
2025-02-26,PRJ0072,0.0765,2,1164929.73,1329940.31,245321.3,2247263.61,43179.67,43200,3,17.33,31
2025-02-27,PRJ0071,0.0825,12,748706.71,732631.94,151304.04,4077517.78,43180.21,43200,2,57.86,39
2025-02-28,PRJ0115,0.0351,5,969825.41,994939.86,177658.79,3082232.62,43178.82,43200,4,23.32,46
2025-03-01,PRJ0172,0.0431,10,818569.35,872948.63,240619.85,2255419.6,43103.69,43200,4,34.53,42
2025-03-02,PRJ0080,0.017,9,688726.2,807441.48,280956.91,4970957.22,43153.54,43200,4,34.28,38
2025-03-03,PRJ0080,0.0742,8,1066371.69,1004084.25,197249.81,3476678.58,43089.37,43200,4,39.33,45
2025-03-04,PRJ0112,0.0103,1,1311404.36,1273458.81,292321.11,2180623.13,43092.03,43200,3,15.37,36
2025-03-05,PRJ0095,0.0142,6,609127.29,716065.15,203980.71,4391812.57,43056.77,43200,2,55.4,41
2025-03-06,PRJ0071,0.0104,11,1405735.06,1281834.52,124502.09,1600656.61,43057.05,43200,2,16.67,33
2025-03-07,PRJ0146,0.0681,3,1989536.66,2182192.83,203686.75,2854296.3,43007.56,43200,2,40.23,60
2025-03-08,PRJ0062,0.0476,15,1946187.4,2124959.82,272125.54,4358355.18,43106.29,43200,4,46.18,61
2025-03-09,PRJ0037,0.0368,11,1743760.22,1769875.35,207609.03,4934632.21,43061.75,43200,4,53.01,65
2025-03-10,PRJ0066,0.0921,5,899511.67,935896.38,249551.07,2532230.37,43037.54,43200,1,27.96,32
2025-03-11,PRJ0186,0.0274,16,533611.39,617108.44,209591.52,1552438.64,43024.34,43200,4,42.99,36
2025-03-12,PRJ0068,0.045,7,1750312.55,1661912.35,209210.91,3267718.08,43069.4,43200,4,6.04,31
2025-03-13,PRJ0012,0.0946,6,583580.35,565763.78,156952.18,4775972.15,43179.8,43200,2,46.9,40
2025-03-14,PRJ0174,0.0484,9,808442.12,851859.6,140252.1,3662446.94,43103.28,43200,1,45.58,36
2025-03-15,PRJ0188,0.0599,7,1316679.82,1346862.9,155783.76,3408638.16,43111.39,43200,1,25.23,49
2025-03-16,PRJ0030,0.0172,3,767567.06,823071.18,188167.58,2237167.91,43010.87,43200,4,19.49,51
2025-03-17,PRJ0113,0.0811,11,1750682.5,2059243.36,261918.02,3425359.28,43103.97,43200,2,23.43,51
2025-03-18,PRJ0021,0.048,12,1665739.54,1957461.51,265798.22,4538711.99,43133.52,43200,4,6.34,54
2025-03-19,PRJ0092,0.082,11,1633654.26,1583019.97,132675.56,2502103.96,43030.14,43200,1,38.63,47
2025-03-20,PRJ0170,0.0328,2,1724191.42,1708058.82,210570.98,1968214.62,43196.71,43200,1,54.87,39
2025-03-21,PRJ0066,0.048,1,829552.67,786930.76,183205.54,2923830.29,43183.02,43200,2,40.28,66
2025-03-22,PRJ0053,0.0808,2,1593338.56,1877489.96,214187.15,2504751.18,43198.62,43200,2,35.25,41
2025-03-23,PRJ0137,0.0976,14,1032922.25,1052918.84,229524.68,2879703.97,43072.06,43200,3,59.45,58
2025-03-24,PRJ0041,0.0154,13,1500267.14,1552643.78,155922.4,1382918.56,43164.46,43200,4,32.97,32
2025-03-25,PRJ0063,0.0831,5,683032.59,779198.27,283848.48,2344840.0,43065.75,43200,4,21.4,55
2025-03-26,PRJ0125,0.0371,2,1558379.87,1642364.14,287089.63,4306191.23,43149.83,43200,4,42.58,46
2025-03-27,PRJ0020,0.0596,19,1958161.59,1832695.61,121071.55,2601284.44,43189.57,43200,1,31.76,49
2025-03-28,PRJ0193,0.0361,17,565400.55,583128.47,240603.7,4871580.4,43031.0,43200,2,58.35,65
2025-03-29,PRJ0168,0.0652,11,640743.35,697870.24,106646.41,3835379.24,43028.06,43200,4,53.98,64
2025-03-30,PRJ0151,0.0418,16,685455.15,764805.31,109312.76,2464146.35,43020.88,43200,2,56.86,49
2025-03-31,PRJ0034,0.04,18,1145845.86,1253103.4,291559.98,2006654.75,43159.67,43200,2,1.06,68
2025-01-01,PRJ0183,0.0134,8,936170.28,876025.29,238970.63,3741471.95,43133.33,43200,4,20.72,43
2025-01-02,PRJ0029,0.0232,2,1710380.23,1695505.66,164908.33,2209785.96,43104.46,43200,2,38.01,42
2025-01-03,PRJ0056,0.0925,17,1210680.86,1356046.58,233975.53,4707571.28,43154.78,43200,2,19.19,69
2025-01-04,PRJ0046,0.0998,11,1226806.01,1428072.2,269167.01,1465343.53,43169.98,43200,1,39.73,57
2025-01-05,PRJ0162,0.0802,14,1575557.15,1440304.9,274180.7,1114961.34,43189.91,43200,4,43.18,66
2025-01-06,PRJ0018,0.0358,16,1042953.47,951871.02,104103.96,1884107.1,43040.25,43200,4,37.77,61
2025-01-07,PRJ0113,0.0462,15,1029810.87,1125605.28,263645.6,3426476.53,43088.34,43200,4,28.04,31
2025-01-08,PRJ0007,0.0766,15,1635389.58,1740731.31,270640.54,4339848.01,43184.6,43200,1,42.11,65
2025-01-09,PRJ0025,0.0972,3,1670062.62,1580884.14,219114.04,1680512.28,43092.26,43200,2,47.04,43
2025-01-10,PRJ0112,0.051,7,521598.16,555234.71,195980.77,3338891.44,43097.53,43200,4,42.07,55
2025-01-11,PRJ0070,0.0847,12,715685.71,853345.14,122199.78,1576612.4,43188.49,43200,3,48.91,31
2025-01-12,PRJ0029,0.0978,3,819647.27,892817.24,147922.77,3252714.59,43146.94,43200,3,56.89,40
2025-01-13,PRJ0134,0.0886,19,1027400.7,1063095.01,198097.02,1072729.11,43110.41,43200,1,7.05,38
2025-01-14,PRJ0066,0.0304,10,937172.13,1076117.03,273015.94,3231228.35,43071.46,43200,4,54.48,65
2025-01-15,PRJ0064,0.0107,8,1502780.07,1448449.68,260626.87,3087103.35,43183.07,43200,2,17.14,36
2025-01-16,PRJ0035,0.0543,16,1742202.85,1784534.77,199185.92,1171391.76,43001.79,43200,1,34.26,64
2025-01-17,PRJ0024,0.0578,16,788130.47,834102.41,257125.4,3757667.56,43064.2,43200,2,56.6,46
2025-01-18,PRJ0036,0.0281,12,1344470.09,1413524.72,253146.68,3289018.21,43189.21,43200,2,37.58,55
2025-01-19,PRJ0000,0.0356,5,1051724.38,1237134.7,215803.07,3492389.12,43099.64,43200,3,5.97,58
2025-01-20,PRJ0142,0.0789,6,1258666.81,1243311.62,144065.09,3119095.79,43124.77,43200,4,30.45,67
2025-01-21,PRJ0036,0.0523,6,1431136.76,1312282.45,169600.75,3887974.49,43106.52,43200,2,53.77,62
2025-01-22,PRJ0140,0.0386,8,1840399.73,2162309.86,132812.91,3100015.46,43079.47,43200,2,25.31,40
2025-01-23,PRJ0135,0.066,17,788439.0,760938.48,101430.1,4689079.08,43133.06,43200,2,51.03,63
2025-01-24,PRJ0132,0.0687,12,630509.88,639153.16,116105.09,4774037.33,43153.29,43200,2,47.86,35
2025-01-25,PRJ0187,0.0792,14,1440817.88,1526211.54,251925.13,3906701.97,43072.89,43200,1,54.48,47
2025-01-26,PRJ0127,0.0241,2,1091196.27,1301539.78,106697.23,4647047.99,43118.1,43200,2,16.52,60
2025-01-27,PRJ0126,0.0767,19,744354.04,789447.4,179970.53,4692619.29,43016.55,43200,3,30.3,44
2025-01-28,PRJ0000,0.0639,6,675630.75,698820.42,297156.07,2047993.85,43109.52,43200,1,20.78,59
2025-01-29,PRJ0163,0.0152,18,1338364.68,1438864.55,259047.84,4975718.71,43149.55,43200,3,32.52,42
2025-01-30,PRJ0034,0.08,4,950705.89,1132521.21,250123.52,2069747.32,43117.05,43200,2,2.13,34
2025-01-31,PRJ0193,0.0445,5,1996139.57,2286345.09,154941.75,1074156.83,43175.69,43200,4,15.26,49
2025-02-01,PRJ0190,0.0397,6,1108851.23,1054174.26,228346.04,4848899.85,43057.24,43200,3,58.47,69
2025-02-02,PRJ0103,0.0503,15,818429.91,933810.53,199742.37,1894872.17,43098.35,43200,4,36.58,47
2025-02-03,PRJ0022,0.0412,6,1443273.57,1663127.03,224764.88,3336483.45,43017.5,43200,1,11.23,31
2025-02-04,PRJ0008,0.0404,8,866382.33,959265.65,187163.22,4882672.63,43140.0,43200,3,30.99,41
2025-02-05,PRJ0033,0.0827,9,1241129.06,1361729.62,206192.61,1197801.58,43088.58,43200,2,42.18,49
2025-02-06,PRJ0173,0.0212,6,1223864.28,1263349.94,297679.25,2077247.81,43106.07,43200,2,36.62,53
2025-02-07,PRJ0127,0.0974,2,1180336.44,1289527.73,165862.57,3435295.89,43025.68,43200,4,30.61,38
2025-02-08,PRJ0003,0.0599,16,1694128.54,1899579.73,143290.55,4050232.23,43199.47,43200,4,40.76,64
2025-02-09,PRJ0157,0.0265,1,824919.5,772822.6,189698.89,4229465.79,43154.38,43200,3,10.85,60
2025-02-10,PRJ0101,0.0218,16,1856460.96,1814131.77,204864.1,4535381.51,43080.13,43200,4,26.85,58
2025-02-11,PRJ0074,0.0632,1,1687010.75,1616535.14,117125.77,1673744.1,43113.99,43200,2,45.27,58
2025-02-12,PRJ0098,0.067,1,999683.55,1151998.89,261194.4,2480149.32,43123.74,43200,4,35.19,33
2025-02-13,PRJ0071,0.0148,7,770903.76,851078.35,184410.56,3857017.0,43192.15,43200,1,54.47,69
2025-02-14,PRJ0002,0.0319,16,919302.54,951692.84,182637.37,3861240.15,43153.68,43200,1,27.18,43
2025-02-15,PRJ0141,0.0816,17,998954.37,1146616.53,231767.97,2232218.72,43069.93,43200,1,8.8,57
2025-02-16,PRJ0187,0.0145,16,1335399.75,1489016.66,254648.87,2216892.15,43195.54,43200,4,3.88,62
2025-02-17,PRJ0172,0.087,16,569552.25,668698.72,297188.05,2282568.05,43060.36,43200,3,29.17,69
2025-02-18,PRJ0033,0.0692,6,1871538.69,1727509.0,134703.94,4568320.76,43115.39,43200,3,26.82,37
2025-02-19,PRJ0044,0.0491,18,648012.28,682193.12,169111.14,4638043.05,43140.13,43200,4,16.13,30
2025-02-20,PRJ0060,0.0412,3,918910.09,1021850.41,133651.45,1059309.9,43054.23,43200,4,35.84,33
2025-02-21,PRJ0082,0.0117,8,663931.16,638866.4,276171.01,2300065.57,43191.27,43200,1,15.76,58
2025-02-22,PRJ0122,0.0843,4,885009.24,883361.24,209698.65,2568142.11,43043.22,43200,4,13.76,64
2025-02-23,PRJ0101,0.0228,4,1756510.73,1801640.54,270488.02,4929541.94,43088.35,43200,3,37.71,47
2025-02-24,PRJ0015,0.0379,17,1422763.72,1619528.65,297045.06,4776671.28,43035.97,43200,1,56.75,67
2025-02-25,PRJ0065,0.0612,5,840984.84,881413.39,210041.34,3513300.46,43175.0,43200,4,12.96,65
2025-02-26,PRJ0167,0.0321,14,1807637.79,1894153.16,123630.36,1183221.21,43044.32,43200,2,11.79,69
2025-02-27,PRJ0144,0.0547,15,1701068.09,1750852.03,172253.54,1764868.22,43006.95,43200,3,31.64,48
2025-02-28,PRJ0118,0.0828,12,1630473.92,1579239.09,107237.86,2736825.04,43007.79,43200,1,8.05,50
2025-03-01,PRJ0161,0.0523,13,1771449.05,2084856.4,269860.19,4836142.5,43082.75,43200,1,18.35,45
2025-03-02,PRJ0123,0.0954,18,1429474.52,1422813.65,103577.39,1378817.56,43104.56,43200,1,59.45,35
2025-03-03,PRJ0143,0.0863,14,1252156.04,1340107.1,218437.0,4165409.41,43008.33,43200,3,50.62,55
2025-03-04,PRJ0101,0.04,19,1060902.54,1002164.53,121226.66,1764767.25,43018.57,43200,2,42.66,30
2025-03-05,PRJ0187,0.046,7,835646.03,860943.56,101511.57,3031404.43,43019.49,43200,4,2.54,47
2025-03-06,PRJ0065,0.0481,6,1336117.49,1564782.05,151230.09,4067883.27,43133.7,43200,3,16.64,30
2025-03-07,PRJ0193,0.0664,5,1834238.52,2198590.87,210370.44,3769981.39,43059.96,43200,1,34.61,56
2025-03-08,PRJ0012,0.0358,4,1390972.68,1402831.5,115017.58,4102991.28,43112.51,43200,4,42.91,48
2025-03-09,PRJ0183,0.0972,18,1879410.29,1778292.69,222977.58,4254370.76,43014.74,43200,3,40.43,64
2025-03-10,PRJ0110,0.0648,14,1035376.05,1029511.12,234398.44,2222969.7,43178.42,43200,2,11.94,55
2025-03-11,PRJ0158,0.0459,16,1542706.96,1539887.71,293939.62,2456122.38,43060.89,43200,2,28.51,44
2025-03-12,PRJ0033,0.0681,14,1472998.21,1610506.48,279907.42,4262970.7,43155.64,43200,4,12.71,35
2025-03-13,PRJ0038,0.0456,5,1505650.77,1579197.32,213358.22,1154572.45,43165.34,43200,4,55.49,60
2025-03-14,PRJ0194,0.0836,11,1467563.02,1659135.64,258672.96,3057818.79,43197.58,43200,3,33.89,63
2025-03-15,PRJ0135,0.0611,12,832482.01,924380.52,172728.22,4681618.46,43148.21,43200,2,24.03,46
2025-03-16,PRJ0119,0.0138,18,715386.35,697782.56,217142.44,4540015.97,43088.56,43200,3,55.16,32
2025-03-17,PRJ0125,0.0259,4,1967942.38,2234159.14,180670.83,4217215.75,43030.53,43200,3,54.33,49
2025-03-18,PRJ0054,0.0878,13,567942.69,655541.35,167408.35,1086195.35,43009.57,43200,4,30.74,31
2025-03-19,PRJ0026,0.0607,13,1201604.73,1297152.8,245527.9,4550748.31,43177.25,43200,2,41.52,66
2025-03-20,PRJ0117,0.0955,4,1137620.48,1340458.57,159334.11,4646655.87,43089.33,43200,1,19.81,38
2025-03-21,PRJ0052,0.0165,7,1040028.44,1180312.09,176110.45,3654680.24,43149.99,43200,3,19.15,52
2025-03-22,PRJ0038,0.0366,2,1672975.78,1804503.08,173434.31,2195655.59,43099.27,43200,1,33.42,62
2025-03-23,PRJ0064,0.0274,18,1618025.43,1896082.78,274080.69,2959709.49,43175.93,43200,2,50.95,68
2025-03-24,PRJ0144,0.0598,6,1857837.39,2006664.18,134080.89,4050477.68,43149.93,43200,1,36.23,60
2025-03-25,PRJ0157,0.0445,16,1093231.29,1154842.9,176295.16,4252114.72,43017.09,43200,3,28.08,48
2025-03-26,PRJ0180,0.0242,3,1346269.29,1355528.26,277573.96,2373375.94,43150.43,43200,2,40.18,33
2025-03-27,PRJ0012,0.0678,15,1838460.57,2141547.34,103060.89,2304268.52,43053.36,43200,3,48.93,63
2025-03-28,PRJ0020,0.0583,10,1990772.09,1864991.43,289573.4,3944724.86,43154.61,43200,2,47.45,44
2025-03-29,PRJ0146,0.0347,9,1953941.54,2036106.37,279780.08,3745423.53,43189.7,43200,3,22.87,58
2025-03-30,PRJ0052,0.0532,11,1576765.81,1673301.72,183569.63,3052788.83,43186.03,43200,1,56.2,35
2025-03-31,PRJ0018,0.0771,14,714841.34,762324.48,230605.06,2681041.85,43025.0,43200,3,1.93,36
2025-01-01,PRJ0056,0.0285,12,534779.02,585886.22,298213.33,3628638.97,43010.93,43200,1,27.6,56
2025-01-02,PRJ0024,0.0364,7,1737827.53,1827740.45,210989.68,1129733.28,43155.4,43200,3,54.54,54
2025-01-03,PRJ0030,0.0411,11,1761413.04,1720980.59,119379.74,1302758.3,43141.99,43200,3,42.06,30
2025-01-04,PRJ0080,0.0772,17,1619541.36,1873944.29,270728.2,3292347.02,43035.23,43200,3,42.54,38
2025-01-05,PRJ0182,0.0862,9,919885.23,1009351.06,126830.32,1841114.96,43136.91,43200,3,10.23,51
2025-01-06,PRJ0022,0.0439,13,1459726.79,1689570.03,151454.33,4099135.98,43003.1,43200,4,35.34,51
2025-01-07,PRJ0031,0.0367,16,974372.66,957626.16,274703.07,4089455.9,43126.23,43200,3,58.05,31
2025-01-08,PRJ0189,0.0901,3,1175972.37,1283123.52,151205.84,3839848.32,43166.46,43200,4,13.48,35
2025-01-09,PRJ0073,0.0999,5,1073652.63,1196319.72,249017.19,4614410.74,43128.37,43200,2,20.3,58
2025-01-10,PRJ0009,0.0703,17,1870460.13,1898557.34,189534.74,1563339.75,43013.08,43200,1,23.93,30
2025-01-11,PRJ0199,0.0991,1,851236.0,973535.83,251949.79,2036961.35,43198.19,43200,1,22.23,46
2025-01-12,PRJ0053,0.0694,9,1366416.36,1230803.13,146470.45,2009197.09,43071.22,43200,4,38.0,61
2025-01-13,PRJ0051,0.076,17,1041472.29,1123202.79,183913.1,4129554.7,43076.1,43200,2,14.84,66
2025-01-14,PRJ0147,0.045,13,1494606.67,1620259.06,163632.27,3085378.63,43016.95,43200,3,30.84,67
2025-01-15,PRJ0159,0.049,15,1346844.71,1427861.36,149808.81,2010703.16,43033.42,43200,1,24.61,33
2025-01-16,PRJ0113,0.023,8,1885966.52,2053844.97,162885.97,1545708.57,43054.24,43200,4,39.02,34
2025-01-17,PRJ0013,0.084,8,652418.23,619906.96,164598.44,4572065.34,43159.84,43200,2,15.27,52
2025-01-18,PRJ0177,0.0938,2,830961.26,918573.2,291075.64,3768516.19,43138.35,43200,2,33.63,46
2025-01-19,PRJ0155,0.0661,10,1649521.95,1650737.13,206646.07,3114099.97,43116.73,43200,4,44.68,63
2025-01-20,PRJ0109,0.0409,5,1053180.26,1090690.46,192410.44,4861883.47,43172.78,43200,2,41.88,53
2025-01-21,PRJ0052,0.0239,16,748675.68,748625.38,200663.71,4398363.8,43199.56,43200,1,50.22,63
2025-01-22,PRJ0151,0.0339,19,1254981.89,1307918.11,299226.2,1712485.5,43076.95,43200,4,57.41,64
2025-01-23,PRJ0078,0.033,1,1478213.09,1606035.31,230717.82,3032522.38,43078.24,43200,4,51.38,35
2025-01-24,PRJ0021,0.0652,13,567240.07,653178.67,240697.33,2944314.61,43147.22,43200,2,56.35,67
2025-01-25,PRJ0029,0.0951,4,937432.83,979645.92,162724.37,4377145.68,43128.87,43200,4,2.03,32
2025-01-26,PRJ0190,0.0143,7,1714133.81,1708935.1,194307.54,1596352.29,43002.68,43200,4,38.11,45
2025-01-27,PRJ0003,0.0101,1,1280366.85,1339753.55,136813.08,2807144.95,43131.09,43200,2,16.8,58
2025-01-28,PRJ0058,0.064,2,553068.82,612048.69,237037.89,3546162.21,43143.92,43200,4,48.73,39
2025-01-29,PRJ0007,0.0356,16,922926.51,926627.64,168898.91,4781018.46,43197.19,43200,1,49.32,58
2025-01-30,PRJ0011,0.0892,14,1458710.98,1494135.23,249657.67,4597059.74,43117.35,43200,4,3.82,60
2025-01-31,PRJ0118,0.0395,5,799039.2,854054.6,142632.26,3135391.48,43136.88,43200,2,36.14,32
2025-02-01,PRJ0158,0.0361,14,1741087.11,1720547.12,180700.61,3426883.16,43157.75,43200,4,51.2,68
2025-02-02,PRJ0033,0.0343,17,1514863.86,1458397.91,194236.87,4409605.37,43019.19,43200,1,35.66,51
2025-02-03,PRJ0081,0.023,12,1207068.59,1137200.67,133305.07,3977553.06,43146.93,43200,3,26.11,30
2025-02-04,PRJ0097,0.0623,12,1873435.67,1884269.74,113918.22,4517342.44,43109.37,43200,1,5.53,60
2025-02-05,PRJ0126,0.0251,3,1087701.16,994705.83,163413.54,4583722.46,43020.02,43200,4,44.09,34
2025-02-06,PRJ0074,0.0482,2,852610.12,916594.04,208978.43,4330344.08,43133.98,43200,1,5.4,56
2025-02-07,PRJ0104,0.0515,15,1492104.49,1421636.59,230535.79,1037512.84,43046.9,43200,3,36.28,67
2025-02-08,PRJ0048,0.0118,11,1359942.78,1377919.1,185054.27,2243735.49,43107.58,43200,2,55.14,49
2025-02-09,PRJ0078,0.0115,10,1002871.85,983583.46,200055.52,2614067.95,43056.19,43200,2,25.73,30
2025-02-10,PRJ0184,0.0568,18,1015496.84,1105994.86,208638.59,3711661.2,43020.91,43200,2,46.44,52
2025-02-11,PRJ0092,0.0726,2,1097315.46,1267513.15,202382.16,2227443.93,43050.17,43200,1,48.19,33
2025-02-12,PRJ0153,0.0948,7,936707.85,1021002.48,118065.71,2294232.52,43087.76,43200,3,1.61,59
2025-02-13,PRJ0017,0.0261,7,1565362.11,1663590.9,181000.21,2600812.16,43098.83,43200,3,54.98,33
2025-02-14,PRJ0095,0.0193,7,1477037.61,1625812.4,140866.28,4821334.4,43029.7,43200,2,12.14,36
2025-02-15,PRJ0037,0.0147,14,1161166.48,1055497.07,206747.19,2748631.39,43064.2,43200,2,17.68,57
2025-02-16,PRJ0086,0.0492,2,1096782.01,1027523.95,251615.25,1562688.89,43171.88,43200,2,52.38,60
2025-02-17,PRJ0087,0.0661,2,1047576.9,972652.28,215897.26,1025423.23,43182.08,43200,4,41.51,46
2025-02-18,PRJ0049,0.0856,15,925202.48,859937.91,144364.37,1946450.64,43107.04,43200,4,22.94,43
2025-02-19,PRJ0007,0.0714,11,628544.99,614808.21,141551.38,4755243.57,43098.07,43200,3,6.18,48
2025-02-20,PRJ0168,0.0288,10,902307.03,956098.68,107399.63,4819970.14,43116.28,43200,2,23.79,36
2025-02-21,PRJ0133,0.0516,3,981802.02,917400.2,185276.18,3116005.42,43042.91,43200,3,58.01,52
2025-02-22,PRJ0068,0.0919,17,1321526.01,1560107.54,186572.31,3585453.38,43198.71,43200,1,7.17,31
2025-02-23,PRJ0171,0.0394,9,1660682.76,1920209.35,147287.27,4183672.04,43149.05,43200,4,50.92,41
2025-02-24,PRJ0120,0.0549,15,1093553.22,1302961.34,252851.69,1223550.5,43047.75,43200,2,20.19,40
2025-02-25,PRJ0063,0.0963,14,1917135.36,1749865.33,177297.34,2497229.2,43054.43,43200,1,39.62,58
2025-02-26,PRJ0156,0.0761,19,1741024.95,2011616.33,233880.28,3568989.21,43129.68,43200,3,38.26,64
2025-02-27,PRJ0155,0.0773,17,1977202.77,2256226.07,228014.07,4593013.72,43064.57,43200,1,20.21,57
2025-02-28,PRJ0138,0.0327,17,1814304.56,2123882.54,220948.09,3907318.24,43071.06,43200,4,4.2,61
2025-03-01,PRJ0120,0.0473,16,1425088.92,1508290.24,281613.23,2400245.86,43156.19,43200,1,9.78,36
2025-03-02,PRJ0064,0.0174,8,1397718.93,1588321.28,103178.02,4639929.27,43053.39,43200,2,34.39,46
2025-03-03,PRJ0106,0.0646,7,694289.19,635542.65,113607.46,3658477.79,43141.05,43200,2,56.98,31
2025-03-04,PRJ0146,0.0193,12,1583598.87,1461286.98,244428.13,4320941.14,43186.98,43200,4,55.62,51
2025-03-05,PRJ0136,0.0852,1,1400310.29,1310073.84,170705.18,2542030.17,43024.83,43200,3,7.69,57
2025-03-06,PRJ0154,0.0833,12,1260398.16,1480257.8,297304.48,1008635.36,43028.86,43200,3,52.64,31
2025-03-07,PRJ0161,0.058,6,1539930.31,1414196.24,143282.54,1664674.38,43188.57,43200,3,14.79,57
2025-03-08,PRJ0171,0.0227,16,1166071.76,1084499.04,136683.81,4708709.67,43040.7,43200,3,54.68,49
2025-03-09,PRJ0195,0.0123,18,1285789.49,1516104.12,217644.36,1132496.13,43004.18,43200,1,45.75,40
2025-03-10,PRJ0099,0.0817,19,1097528.46,1023135.54,155885.06,3384157.04,43173.7,43200,3,57.71,50
2025-03-11,PRJ0081,0.064,3,1576056.34,1829686.18,168098.6,2636510.03,43056.46,43200,4,27.06,47
2025-03-12,PRJ0142,0.074,3,1814916.46,2063162.98,284204.86,2718314.73,43059.67,43200,1,44.16,60
2025-03-13,PRJ0050,0.0373,5,1761267.41,1606424.88,105248.53,2603273.4,43045.38,43200,3,44.38,32
2025-03-14,PRJ0140,0.0559,3,1679037.91,1522138.9,206251.88,1269703.31,43183.53,43200,2,30.27,65
2025-03-15,PRJ0082,0.0772,19,520681.56,552087.26,166979.89,1489321.98,43154.88,43200,3,58.5,48
2025-03-16,PRJ0176,0.0516,5,1867820.7,2239802.09,169198.4,1251757.4,43119.36,43200,1,15.38,36
2025-03-17,PRJ0197,0.0641,14,912313.58,1061612.83,149561.76,1215631.44,43090.65,43200,1,59.19,59
2025-03-18,PRJ0111,0.0811,16,1831960.91,1819151.16,126970.02,1342442.41,43028.71,43200,1,48.91,40
2025-03-19,PRJ0055,0.0294,1,795452.15,808094.09,106896.33,3786468.77,43185.2,43200,4,37.35,40
2025-03-20,PRJ0178,0.0159,17,1159468.63,1178451.22,297539.1,1456820.8,43149.93,43200,1,5.46,46
2025-03-21,PRJ0164,0.0579,11,1624098.19,1819401.92,232073.21,2045972.26,43055.78,43200,4,16.3,61
2025-03-22,PRJ0144,0.0156,9,1460418.42,1463835.54,255441.06,3627796.74,43189.5,43200,4,50.64,33
2025-03-23,PRJ0185,0.079,4,1123882.91,1061326.6,113000.46,1449062.65,43187.04,43200,4,43.96,35
2025-03-24,PRJ0156,0.0747,2,1517935.79,1706360.53,102967.48,4641024.99,43131.9,43200,1,57.8,59
2025-03-25,PRJ0160,0.0894,9,1323424.27,1372926.54,220057.74,2909936.71,43197.0,43200,4,24.41,42
2025-03-26,PRJ0059,0.0676,5,913604.46,843287.63,244766.28,4852229.96,43037.45,43200,1,53.77,30
2025-03-27,PRJ0119,0.016,4,1469494.17,1670837.91,178973.25,1770042.95,43146.28,43200,1,51.85,40
2025-03-28,PRJ0182,0.0328,5,806370.63,867326.91,177551.02,1122497.55,43030.44,43200,3,58.0,45
