date,release_id,dev_cost,revenue_from_release,feature_count,cost_per_feature,time_to_market_days,total_active_users,users_using_feature,feature_adoption_rate,users_retained,user_retention_rate,inapp_nps
2025-01-24,REL05243,4639720.63,13603317.81,1,4639720.63,20,14136,4504,31.86,13179,93.23,61
2025-01-25,REL05244,3869047.5,6708118.0,7,552721.07,61,13328,4694,35.22,11765,88.27,38
2025-01-26,REL05245,3328280.52,5937174.52,7,475468.65,24,6225,2159,34.68,5040,80.96,39
2025-01-27,REL05246,4191218.73,11366677.92,6,698536.46,31,18180,9965,54.81,15416,84.8,65
2025-01-28,REL05247,4457465.07,8430165.75,1,4457465.07,48,7702,2065,26.81,6951,90.25,55
2025-01-29,REL05248,2827552.29,7631113.09,5,565510.46,22,17908,6314,35.26,16342,91.26,32
2025-01-30,REL05249,2900433.46,5531997.39,1,2900433.46,80,7204,3999,55.51,5897,81.86,65
2025-01-31,REL05250,2544203.74,3942959.75,1,2544203.74,70,8326,1716,20.61,6787,81.52,52
2025-02-01,REL05251,4866824.56,11074566.77,6,811137.43,55,7228,4186,57.91,6485,89.72,59
2025-02-02,REL05252,3788665.02,6800766.05,8,473583.13,21,15648,8755,55.95,13884,88.73,68
2025-02-03,REL05253,1332892.26,3514529.58,1,1332892.26,48,9948,3652,36.71,8482,85.26,52
2025-02-04,REL05254,4451838.49,10959533.55,2,2225919.24,60,8802,4059,46.11,7341,83.4,52
2025-02-05,REL05255,2922239.76,8431842.3,5,584447.95,48,8099,4830,59.64,7138,88.13,65
2025-02-06,REL05256,1275015.63,3410007.04,8,159376.95,83,16926,7142,42.2,12804,75.65,54
2025-02-07,REL05257,3198869.02,5665721.43,4,799717.26,77,18158,4335,23.87,13893,76.51,49
2025-02-08,REL05258,2668657.12,7206007.64,5,533731.42,29,17899,9691,54.14,15475,86.46,67
2025-02-09,REL05259,4510997.62,11108807.85,5,902199.52,30,6538,1658,25.36,5178,79.2,62
2025-02-10,REL05260,1815978.41,4546170.22,3,605326.14,26,14760,4470,30.28,13357,90.49,62
2025-02-11,REL05261,4305858.44,11834196.92,6,717643.07,80,16462,9044,54.94,14889,90.44,67
2025-02-12,REL05262,3230754.76,7626959.4,5,646150.95,85,9164,2771,30.24,8174,89.2,30
2025-02-13,REL05263,1218441.21,2679358.64,2,609220.6,72,13793,6869,49.8,12837,93.07,62
2025-02-14,REL05264,4887381.21,11998332.97,4,1221845.3,84,15256,5783,37.91,11871,77.81,67
2025-02-15,REL05265,3050460.98,5939052.74,4,762615.24,46,9974,5025,50.38,7997,80.18,53
2025-02-16,REL05266,2163507.42,3837836.5,7,309072.49,26,11978,3508,29.29,9587,80.04,38
2025-02-17,REL05267,2877627.37,6977906.11,7,411089.62,84,17098,6289,36.78,15498,90.64,60
2025-02-18,REL05268,4431431.13,8201571.11,9,492381.24,77,5545,1814,32.71,4736,85.41,67
2025-02-19,REL05269,2219612.5,3595489.61,2,1109806.25,44,19087,5718,29.96,15279,80.05,57
2025-02-20,REL05270,1770705.59,2657530.33,6,295117.6,67,10932,3561,32.57,8497,77.73,52
2025-02-21,REL05271,1516284.99,3658005.85,2,758142.5,23,11203,3687,32.91,10403,92.86,59
2025-02-22,REL05272,2191437.59,4477596.07,9,243493.07,27,13375,7786,58.21,11882,88.84,47
2025-02-23,REL05273,4120192.35,10829787.38,2,2060096.18,87,5837,2412,41.32,4994,85.56,55
2025-02-24,REL05274,2886505.46,5954181.27,6,481084.24,79,6892,2652,38.48,6499,94.3,62
2025-02-25,REL05275,1909926.41,4257235.85,8,238740.8,23,6388,2563,40.12,5876,91.98,45
2025-02-26,REL05276,1664740.0,3513645.96,6,277456.67,27,12165,7280,59.84,9557,78.56,58
2025-02-27,REL05277,2330917.91,5771031.51,3,776972.64,35,15133,6982,46.14,12887,85.16,45
2025-02-28,REL05278,4759697.49,9682218.25,5,951939.5,38,19240,9262,48.14,16300,84.72,62
2025-03-01,REL05279,2372106.85,6987400.04,4,593026.71,20,6457,2101,32.54,5933,91.88,68
2025-03-02,REL05280,4952496.3,14383141.18,1,4952496.3,53,16462,6397,38.86,12837,77.98,67
2025-03-03,REL05281,2940921.82,8152358.37,5,588184.36,64,7800,2134,27.36,6554,84.03,52
2025-03-04,REL05282,1716655.67,4944741.52,5,343331.13,82,8303,3936,47.4,7284,87.73,55
2025-03-05,REL05283,4564560.37,9922028.39,7,652080.05,25,15962,5391,33.77,14989,93.9,46
2025-03-06,REL05284,2841421.49,6548469.52,7,405917.36,55,18679,9326,49.93,17368,92.98,67
2025-03-07,REL05285,3838685.37,10031018.02,2,1919342.68,85,14645,4177,28.52,12547,85.67,53
2025-03-08,REL05286,4934846.33,12555329.24,4,1233711.58,27,16827,6081,36.14,14662,87.13,48
2025-03-09,REL05287,1200701.4,3405210.66,1,1200701.4,86,12286,4772,38.84,11309,92.05,56
2025-03-10,REL05288,1386778.24,3570255.78,5,277355.65,46,11473,3058,26.65,10312,89.88,31
2025-03-11,REL05289,3881826.97,11633164.12,5,776365.39,53,8286,1887,22.77,7671,92.58,37
2025-03-12,REL05290,2127300.01,4303014.6,4,531825.0,47,12489,4081,32.68,11604,92.91,44
2025-03-13,REL05291,1737205.59,4776440.89,7,248172.23,50,6172,2579,41.79,5656,91.64,42
2025-03-14,REL05292,1157447.52,2947384.82,6,192907.92,36,6711,3094,46.1,5045,75.18,56
2025-03-15,REL05293,1087386.85,2758787.07,3,362462.28,74,10496,3884,37.0,8524,81.21,51
2025-03-16,REL05294,4097942.41,8149796.87,2,2048971.2,28,13972,5590,40.01,11606,83.07,30
2025-03-17,REL05295,1537733.71,4118670.1,4,384433.43,76,12487,5210,41.72,11058,88.56,34
2025-03-18,REL05296,2870882.46,8183634.28,9,318986.94,64,6028,2439,40.46,4890,81.12,58
2025-03-19,REL05297,3423587.26,6257710.48,5,684717.45,25,11545,2726,23.61,9405,81.46,44
2025-03-20,REL05298,2713407.2,6615952.23,1,2713407.2,33,17915,6485,36.2,14870,83.0,59
2025-03-21,REL05299,1108426.61,2314618.93,3,369475.54,50,7250,2042,28.17,6822,94.1,35
2025-03-22,REL05300,4134006.01,12337205.82,9,459334.0,73,9149,3783,41.35,7661,83.74,35
2025-03-23,REL05301,1042052.9,2311533.04,7,148864.7,30,9383,4721,50.31,7301,77.81,52
2025-03-24,REL05302,4047559.58,7457548.63,3,1349186.53,88,12451,5376,43.18,9354,75.13,34
2025-03-25,REL05303,4573217.98,9479304.21,1,4573217.98,21,8669,2502,28.86,6911,79.72,51
2025-03-26,REL05304,2731359.68,6775841.24,4,682839.92,36,14260,4037,28.31,13372,93.77,49
2025-03-27,REL05305,3142169.89,5071883.43,9,349129.99,55,13475,2894,21.48,12679,94.09,49
2025-03-28,REL05306,2907933.57,6994751.79,7,415419.08,22,14024,5196,37.05,12001,85.57,68
2025-03-29,REL05307,2556834.47,7406733.05,5,511366.89,82,9677,3610,37.3,8508,87.92,59
2025-03-30,REL05308,4549698.14,12627888.2,6,758283.02,62,11090,3266,29.45,10082,90.91,46
2025-03-31,REL05309,4575734.04,7328085.22,1,4575734.04,52,19377,9799,50.57,14749,76.12,52
2025-01-01,REL05310,2343265.46,7006562.48,7,334752.21,48,8488,3009,35.45,7001,82.48,69
2025-01-02,REL05311,3460279.02,8817103.7,5,692055.8,42,17559,8213,46.77,15424,87.84,42
2025-01-03,REL05312,4707630.25,8207382.55,7,672518.61,78,8212,3744,45.59,7634,92.96,65
2025-01-04,REL05313,4848234.0,7362645.16,5,969646.8,68,5916,2614,44.19,5296,89.52,39
2025-01-05,REL05314,3035836.16,5333733.27,5,607167.23,74,13762,7751,56.32,11285,82.0,67
2025-01-06,REL05315,2811299.22,7751493.8,3,937099.74,47,15991,3299,20.63,14903,93.2,68
2025-01-07,REL05316,2114777.26,3240809.42,5,422955.45,44,7094,1611,22.71,6263,88.29,68
2025-01-08,REL05317,4835487.49,8944302.54,8,604435.94,26,16430,8031,48.88,15050,91.6,33
2025-01-09,REL05318,1571257.22,4141768.66,8,196407.15,53,18933,6463,34.14,15659,82.71,48
2025-01-10,REL05319,3319318.3,7897208.59,2,1659659.15,41,11269,6700,59.46,8456,75.04,57
2025-01-11,REL05320,2130201.07,5696378.28,1,2130201.07,86,17759,5089,28.66,13909,78.32,56
2025-01-12,REL05321,2116033.16,5542368.55,2,1058016.58,69,9906,2707,27.33,9266,93.54,52
2025-01-13,REL05322,2619874.35,4128665.44,7,374267.76,67,11042,4806,43.52,8354,75.66,48
2025-01-14,REL05323,4995171.74,14180129.34,3,1665057.25,89,13812,4306,31.18,12005,86.92,45
2025-01-15,REL05324,1219865.23,2245220.21,8,152483.15,76,17964,6039,33.62,14942,83.18,64
2025-01-16,REL05325,3314167.27,7722303.57,4,828541.82,44,19705,11200,56.84,16471,83.59,34
2025-01-17,REL05326,1330288.63,3281066.76,8,166286.08,85,13962,2938,21.04,11590,83.01,53
2025-01-18,REL05327,1618083.32,2836406.72,2,809041.66,35,11731,4839,41.25,8956,76.34,34
2025-01-19,REL05328,2758251.77,8176415.04,5,551650.35,77,19342,6459,33.39,14979,77.44,58
2025-01-20,REL05329,3041840.53,6790099.65,6,506973.42,60,9793,3313,33.83,7468,76.26,35
2025-01-21,REL05330,2035169.63,3228723.44,1,2035169.63,70,16539,4947,29.91,12582,76.07,66
2025-01-22,REL05331,2265828.52,6584255.39,1,2265828.52,40,14806,3759,25.39,11358,76.71,58
2025-01-23,REL05332,1347868.08,3207119.69,9,149763.12,75,5064,1082,21.37,4503,88.92,62
2025-01-24,REL05333,2212879.14,5640163.77,5,442575.83,66,8698,5175,59.5,6722,77.28,56
2025-01-25,REL05334,4866233.76,11132792.88,4,1216558.44,62,5201,2414,46.41,4172,80.22,64
2025-01-26,REL05335,4778829.53,13151849.88,1,4778829.53,50,9237,4719,51.09,8141,88.13,67
2025-01-27,REL05336,2339513.16,3625544.0,3,779837.72,34,8169,1846,22.6,6310,77.24,69
2025-01-28,REL05337,3283415.75,6246920.25,4,820853.94,67,7864,1619,20.59,7329,93.2,35
2025-01-29,REL05338,4638381.56,10225184.75,5,927676.31,81,11360,4999,44.01,9604,84.54,39
2025-01-30,REL05339,1024735.29,1654850.58,5,204947.06,89,10412,5097,48.95,9814,94.26,65
2025-01-31,REL05340,4242734.28,10856563.06,8,530341.78,22,12675,4536,35.79,9994,78.85,36
2025-02-01,REL05341,4793478.21,10020742.81,3,1597826.07,57,14349,5095,35.51,10849,75.61,36
2025-02-02,REL05342,1365302.94,2606366.02,7,195043.28,77,7309,2585,35.37,6344,86.8,58
2025-02-03,REL05343,1645790.74,2477027.42,6,274298.46,86,11427,2983,26.1,9321,81.57,45
2025-02-04,REL05344,4842985.21,12493669.15,6,807164.2,64,5101,2558,50.15,4409,86.43,30
2025-02-05,REL05345,3150160.57,8665190.67,9,350017.84,63,5376,1537,28.59,4541,84.47,64
2025-02-06,REL05346,1056786.54,2211390.09,7,150969.51,27,13397,4417,32.97,11272,84.14,58
2025-02-07,REL05347,2030528.0,4764282.6,7,290075.43,85,16916,7925,46.85,15566,92.02,67
2025-02-08,REL05348,2799774.7,5155868.93,1,2799774.7,80,18048,3610,20.0,14228,78.83,42
2025-02-09,REL05349,3771635.64,9177507.69,1,3771635.64,36,18434,9336,50.65,15667,84.99,69
2025-02-10,REL05350,3932641.51,5970560.67,9,436960.17,55,15249,8533,55.96,12705,83.32,41
2025-02-11,REL05351,4981686.05,11123934.8,9,553520.67,87,8663,1911,22.06,7664,88.47,52
2025-02-12,REL05352,2150044.8,5302673.17,3,716681.6,40,18478,8068,43.66,14043,76.0,45
2025-02-13,REL05353,3152880.41,9071743.9,8,394110.05,65,14826,5387,36.33,12689,85.59,43
2025-02-14,REL05354,3133294.19,6492197.24,9,348143.8,65,19030,4403,23.14,16093,84.57,45
2025-02-15,REL05355,2622581.04,6944031.54,1,2622581.04,35,11294,5340,47.28,10669,94.47,35
2025-02-16,REL05356,1676647.58,4018137.14,3,558882.53,41,6060,2696,44.49,5461,90.12,65
2025-02-17,REL05357,4909826.25,14191941.98,6,818304.38,25,19200,8775,45.7,14995,78.1,53
2025-02-18,REL05358,4413268.75,9257124.75,4,1103317.19,75,16015,8414,52.54,13642,85.18,56
2025-02-19,REL05359,2993332.11,5922735.66,8,374166.51,64,10593,3334,31.47,9605,90.67,54
2025-02-20,REL05360,3412981.69,9661171.63,9,379220.19,77,10563,4973,47.08,9030,85.49,69
2025-02-21,REL05361,1909044.21,3004580.92,7,272720.6,47,10124,5034,49.72,8315,82.13,65
2025-02-22,REL05362,3175148.28,5412288.19,1,3175148.28,36,14081,3767,26.75,11621,82.53,58
2025-02-23,REL05363,3779880.53,6137039.17,2,1889940.26,55,18537,10803,58.28,15263,82.34,60
2025-02-24,REL05364,3060668.11,8461721.8,1,3060668.11,31,6562,2204,33.59,4947,75.39,32
2025-02-25,REL05365,4961140.68,7520648.4,9,551237.85,69,8195,3978,48.54,7343,89.6,42
2025-02-26,REL05366,3445366.62,9621137.13,4,861341.66,78,17690,8873,50.16,15428,87.21,33
2025-02-27,REL05367,2483894.85,5407194.9,8,310486.86,31,5810,2333,40.15,4669,80.36,40
2025-02-28,REL05368,4088608.11,6157598.85,5,817721.62,81,14250,3583,25.14,12483,87.6,44
2025-03-01,REL05369,1681850.05,3536035.52,5,336370.01,59,14452,4483,31.02,11731,81.17,31
2025-03-02,REL05370,2538063.25,4518263.4,5,507612.65,21,18779,5515,29.37,14998,79.87,44
2025-03-03,REL05371,2387835.8,5818202.46,5,477567.16,44,15738,6412,40.74,14136,89.82,35
2025-03-04,REL05372,2727228.38,6869992.43,3,909076.13,50,13703,4172,30.45,12494,91.18,42
2025-03-05,REL05373,4127119.3,9208805.62,6,687853.22,66,15038,6296,41.87,13160,87.51,64
2025-03-06,REL05374,2936692.13,4583528.25,1,2936692.13,79,9412,2967,31.52,8535,90.68,69
2025-03-07,REL05375,4176057.8,10374134.42,8,522007.22,60,9398,1883,20.04,7735,82.3,42
2025-03-08,REL05376,3305955.61,9134547.68,4,826488.9,69,14317,4943,34.53,10943,76.43,41
2025-03-09,REL05377,2368277.74,6111308.54,6,394712.96,42,16852,7461,44.27,14677,87.09,45
2025-03-10,REL05378,4239914.97,11638298.96,2,2119957.48,31,10431,5314,50.94,8357,80.12,49
2025-03-11,REL05379,1953158.68,3517178.39,2,976579.34,41,9177,1939,21.13,8309,90.54,69
2025-03-12,REL05380,1897531.92,5376337.74,8,237191.49,75,5657,1715,30.32,4647,82.15,42
2025-03-13,REL05381,3018011.7,5985592.96,1,3018011.7,35,11336,6735,59.41,10022,88.41,63
2025-03-14,REL05382,2043396.98,3106182.51,8,255424.62,77,19559,5960,30.47,16831,86.05,48
2025-03-15,REL05383,1036348.14,2865593.26,1,1036348.14,70,5052,2580,51.07,4614,91.33,56
2025-03-16,REL05384,3593190.11,10465999.47,9,399243.35,25,10110,4081,40.37,9265,91.64,58
2025-03-17,REL05385,3044375.29,7560210.7,1,3044375.29,21,17632,4388,24.89,13464,76.36,48
2025-03-18,REL05386,2782071.26,5138916.69,4,695517.82,81,6108,2793,45.73,4941,80.89,56
2025-03-19,REL05387,4867874.06,9140001.61,9,540874.9,61,5986,3511,58.65,5532,92.42,31
2025-03-20,REL05388,3284796.74,7226189.23,1,3284796.74,62,11026,6116,55.47,9160,83.08,69
2025-03-21,REL05389,4453726.31,12678630.32,9,494858.48,71,13047,6211,47.6,11128,85.29,68
2025-03-22,REL05390,1557800.94,2686266.46,8,194725.12,77,9736,3941,40.48,7659,78.67,30
2025-03-23,REL05391,3276825.85,8975096.58,5,655365.17,39,13402,4392,32.77,11532,86.05,43
2025-03-24,REL05392,4471918.51,8661901.4,6,745319.75,75,9959,3413,34.27,7996,80.29,37
2025-03-25,REL05393,3332423.03,9040461.3,5,666484.61,86,5775,1954,33.84,5289,91.58,56
2025-03-26,REL05394,3872056.71,11153098.46,4,968014.18,78,14106,8023,56.88,11144,79.0,62
2025-03-27,REL05395,2488174.27,5327780.28,4,622043.57,67,17470,4970,28.45,14359,82.19,60
2025-03-28,REL05396,1369798.07,2804765.63,8,171224.76,54,12439,4368,35.12,9565,76.9,59
2025-03-29,REL05397,2831601.18,7654758.02,8,353950.15,27,5505,2052,37.28,4776,86.76,54
2025-03-30,REL05398,2577917.56,5914321.17,9,286435.28,51,8298,3016,36.35,7786,93.83,65
2025-03-31,REL05399,4468240.73,11289785.77,3,1489413.58,64,15049,3035,20.17,11807,78.46,67
2025-01-01,REL05400,1975981.21,4810020.12,8,246997.65,86,19347,5966,30.84,14586,75.39,30
2025-01-02,REL05401,4866936.91,8416555.91,3,1622312.3,46,9188,3669,39.93,7667,83.45,60
2025-01-03,REL05402,4832552.48,13372569.35,2,2416276.24,22,9425,4752,50.42,8479,89.96,64
2025-01-04,REL05403,1990526.57,3570333.2,2,995263.28,76,15429,6600,42.78,14580,94.5,50
2025-01-05,REL05404,2392207.82,6933630.68,9,265800.87,84,16105,5700,35.39,12243,76.02,63
2025-01-06,REL05405,4582222.96,8595594.73,4,1145555.74,39,8001,3728,46.59,7258,90.71,46
2025-01-07,REL05406,4866488.88,12656868.71,5,973297.78,60,19628,9153,46.63,16168,82.37,38
2025-01-08,REL05407,2773756.41,5344981.7,2,1386878.2,20,5260,1573,29.9,4106,78.06,58
2025-01-09,REL05408,2283988.18,4514709.45,9,253776.46,23,13901,3357,24.15,10960,78.84,37
2025-01-10,REL05409,3104376.05,6100107.57,7,443482.29,29,6951,3623,52.12,6497,93.47,48
2025-01-11,REL05410,3751076.83,9834717.2,3,1250358.94,48,7370,3035,41.18,6720,91.18,35
2025-01-12,REL05411,2093898.06,4889718.23,6,348983.01,34,11153,3018,27.06,9060,81.23,53
2025-01-13,REL05412,3945892.7,11144892.52,7,563698.96,38,13279,4047,30.48,12456,93.8,35
2025-01-14,REL05413,1206629.43,2366271.6,6,201104.9,77,11483,5816,50.65,8853,77.1,69
2025-01-15,REL05414,1197177.97,3038424.26,6,199529.66,72,16581,7648,46.13,13505,81.45,32
2025-01-16,REL05415,2545150.82,6692277.85,8,318143.85,65,10668,6166,57.8,9394,88.06,60
2025-01-17,REL05416,2413892.77,4169331.52,8,301736.6,37,16486,6363,38.6,15659,94.98,60
2025-01-18,REL05417,2262532.86,4753319.17,5,452506.57,22,7734,1708,22.08,6520,84.3,41
2025-01-19,REL05418,2964079.05,6592782.4,4,741019.76,89,7256,3484,48.02,6618,91.21,37
2025-01-20,REL05419,2282934.33,4642417.92,5,456586.87,41,6072,1833,30.19,5666,93.31,55
2025-01-21,REL05420,1769031.67,3508288.58,9,196559.07,74,16799,5535,32.95,12631,75.19,55
2025-01-22,REL05421,2237878.2,5661003.48,6,372979.7,83,8921,2485,27.86,7206,80.78,44
2025-01-23,REL05422,4899617.09,8935919.67,3,1633205.7,60,7969,2578,32.35,6136,77.0,42
2025-01-24,REL05423,2644453.67,6780606.94,3,881484.56,27,10942,5818,53.17,9904,90.51,51
2025-01-25,REL05424,2778851.11,8065799.57,1,2778851.11,84,15502,6676,43.07,13384,86.34,42
2025-01-26,REL05425,3306179.96,7762237.02,5,661235.99,22,8277,2016,24.36,6365,76.9,38
2025-01-27,REL05426,4933363.07,11924685.23,6,822227.18,48,16944,7364,43.46,14133,83.41,53
2025-01-28,REL05427,1966405.11,3152932.09,8,245800.64,89,16760,7599,45.34,14292,85.27,32
2025-01-29,REL05428,3725128.44,10418123.91,9,413903.16,37,8969,4968,55.39,7978,88.95,52
2025-01-30,REL05429,3863938.77,7450337.31,7,551991.25,77,15909,8652,54.38,14411,90.58,41
2025-01-31,REL05430,3429297.67,8307736.8,1,3429297.67,20,12920,2908,22.51,9917,76.76,40
2025-02-01,REL05431,1354313.36,4020507.08,7,193473.34,41,6488,3546,54.65,5498,84.74,48
2025-02-02,REL05432,3707489.1,8872962.75,9,411943.23,42,14850,3272,22.03,11616,78.22,38
2025-02-03,REL05433,1256378.84,3250332.76,4,314094.71,27,15259,3992,26.16,13743,90.06,66
2025-02-04,REL05434,3384570.6,7337679.43,7,483510.09,48,15807,3866,24.46,13934,88.15,39
2025-02-05,REL05435,3958324.71,6295908.48,9,439813.86,63,16209,4419,27.26,14500,89.46,38
2025-02-06,REL05436,1843879.56,4971835.05,1,1843879.56,81,12959,6755,52.13,9913,76.5,62
2025-02-07,REL05437,4366488.03,6778965.08,9,485165.34,38,14323,6795,47.44,12204,85.21,42
2025-02-08,REL05438,1121415.22,2860715.36,4,280353.8,78,7187,3412,47.47,6598,91.8,49
2025-02-09,REL05439,4375251.45,6713308.64,8,546906.43,38,10210,5807,56.88,9114,89.27,40
2025-02-10,REL05440,2841316.2,7937097.06,3,947105.4,41,5270,1880,35.67,4860,92.22,58
2025-02-11,REL05441,1870351.76,3247779.9,2,935175.88,87,12377,2491,20.13,9792,79.11,42
2025-02-12,REL05442,1535112.58,3486865.83,8,191889.07,24,14788,6741,45.58,11939,80.73,43
2025-02-13,REL05443,4813228.67,11531177.34,8,601653.58,24,16718,9148,54.72,14013,83.82,38
2025-02-14,REL05444,1290662.35,2821798.47,3,430220.78,44,17571,10375,59.05,15017,85.46,67
2025-02-15,REL05445,1796373.68,3612768.37,8,224546.71,43,5365,1853,34.54,4294,80.04,48
2025-02-16,REL05446,2391289.39,5264953.13,6,398548.23,20,15723,8315,52.88,12991,82.62,37
2025-02-17,REL05447,3480939.4,6847438.15,9,386771.04,47,13194,7120,53.96,11708,88.74,47
2025-02-18,REL05448,3179204.34,6858127.21,6,529867.39,66,8051,2075,25.77,7077,87.9,63
2025-02-19,REL05449,1502573.97,3062800.93,8,187821.75,79,5783,2617,45.25,4465,77.21,65
2025-02-20,REL05450,2158911.93,5071947.42,2,1079455.97,38,15403,4147,26.92,14588,94.71,38
2025-02-21,REL05451,1955007.08,3630225.75,1,1955007.08,33,9483,3590,37.86,8179,86.25,45
2025-02-22,REL05452,1854171.42,5530965.22,2,927085.71,89,12138,6696,55.17,10277,84.67,34
2025-02-23,REL05453,2644577.35,5953750.03,4,661144.34,27,14224,7336,51.57,13419,94.34,44
2025-02-24,REL05454,3816125.81,6835609.09,9,424013.98,56,12159,5205,42.81,9460,77.8,53
2025-02-25,REL05455,1869811.73,4142755.1,7,267115.96,29,10485,5488,52.34,9003,85.87,68
2025-02-26,REL05456,2466715.52,6905872.75,9,274079.5,86,15251,3982,26.11,13893,91.1,54
2025-02-27,REL05457,2563669.71,3929362.69,9,284852.19,32,17361,4825,27.79,14405,82.97,45
2025-02-28,REL05458,4905826.12,12359400.7,9,545091.79,58,5237,1484,28.34,4698,89.71,51
2025-03-01,REL05459,4818665.43,11188708.36,8,602333.18,83,17075,8715,51.04,15876,92.98,45
2025-03-02,REL05460,4200550.33,7369180.83,6,700091.72,49,16371,9108,55.63,13134,80.23,62
2025-03-03,REL05461,1966635.68,5361471.02,7,280947.95,23,15177,6452,42.51,12115,79.82,34
2025-03-04,REL05462,1272149.26,2612138.34,2,636074.63,64,12058,7032,58.32,9913,82.21,36
2025-03-05,REL05463,2267616.55,4400770.34,1,2267616.55,25,19569,9612,49.12,16314,83.37,47
2025-03-06,REL05464,2067178.2,5668590.82,5,413435.64,35,6462,2749,42.54,4990,77.22,35
2025-03-07,REL05465,3023703.2,7431620.14,8,377962.9,41,19068,8478,44.46,15183,79.63,41
2025-03-08,REL05466,4110911.64,11705363.04,3,1370303.88,40,18792,10144,53.98,17375,92.46,62
2025-03-09,REL05467,4433291.76,10838624.99,7,633327.39,84,18403,4344,23.6,15887,86.33,63
2025-03-10,REL05468,4379456.34,11435752.39,5,875891.27,49,14063,3757,26.72,11300,80.35,50
2025-03-11,REL05469,2438702.24,6717817.08,8,304837.78,43,14413,4417,30.65,13529,93.87,47
2025-03-12,REL05470,3748937.37,5931229.26,6,624822.9,83,18427,10280,55.79,16673,90.48,43
2025-03-13,REL05471,2251336.79,5997726.54,6,375222.8,32,6666,3852,57.79,5482,82.24,59
2025-03-14,REL05472,1243622.17,3010261.74,7,177660.31,45,16628,5694,34.24,15016,90.31,32
2025-03-15,REL05473,3806261.06,6106238.82,7,543751.58,39,11296,6433,56.95,9818,86.92,42
2025-03-16,REL05474,1039310.21,2351820.66,4,259827.55,80,6656,2787,41.87,5902,88.67,66
2025-03-17,REL05475,2636730.35,4281225.1,8,329591.29,25,6131,2386,38.92,4992,81.42,48
2025-03-18,REL05476,2317517.08,6034630.93,6,386252.85,62,15163,8083,53.31,12007,79.19,66
2025-03-19,REL05477,3773510.15,8753609.87,8,471688.77,68,19863,8311,41.84,15904,80.07,42
2025-03-20,REL05478,4064981.89,11911861.58,7,580711.7,28,5810,2218,38.18,4454,76.66,44
2025-03-21,REL05479,2216378.54,3933413.77,1,2216378.54,56,5055,1043,20.63,4267,84.41,55
2025-03-22,REL05480,4246508.06,10230051.0,4,1061627.01,35,8523,1748,20.51,7084,83.12,35
2025-03-23,REL05481,2175667.04,3953998.97,7,310809.58,23,12559,5664,45.1,9425,75.05,56
2025-03-24,REL05482,2785305.44,6743495.97,9,309478.38,51,7662,1757,22.93,7058,92.12,41
2025-03-25,REL05483,3908074.11,10098364.05,2,1954037.06,36,8279,4096,49.47,7338,88.63,54
2025-03-26,REL05484,3771680.92,9743973.57,5,754336.18,60,6533,2932,44.88,5483,83.93,45
2025-03-27,REL05485,4949473.89,13475491.99,9,549941.54,64,9011,3452,38.31,8501,94.34,45
2025-03-28,REL05486,1900644.1,5284408.96,9,211182.68,35,5933,2871,48.39,5565,93.8,32
2025-03-29,REL05487,3649271.65,5896885.76,6,608211.94,39,5662,3381,59.71,4354,76.9,63
2025-03-30,REL05488,3438727.63,6928694.83,7,491246.8,61,8845,2640,29.85,7721,87.29,53
2025-03-31,REL05489,4660393.82,11793983.05,9,517821.54,29,18866,7976,42.28,17232,91.34,52
2025-01-01,REL05490,1625448.57,3653812.41,8,203181.07,71,19635,10546,53.71,15405,78.46,59
2025-01-02,REL05491,4007192.65,7156901.85,6,667865.44,79,8023,1658,20.67,6222,77.55,50
2025-01-03,REL05492,3273074.47,7623201.08,6,545512.41,67,15869,4465,28.14,12726,80.19,46
2025-01-04,REL05493,2098663.48,4430600.71,7,299809.07,42,10967,4478,40.83,8838,80.59,47
2025-01-05,REL05494,2897739.66,6041953.57,7,413962.81,52,18590,7824,42.09,17530,94.3,32
2025-01-06,REL05495,2335106.39,6338951.2,2,1167553.2,44,13335,3127,23.45,12082,90.6,41
2025-01-07,REL05496,3317253.61,7004040.98,9,368583.73,69,12907,4684,36.29,9834,76.19,45
2025-01-08,REL05497,4556002.44,7014793.85,4,1139000.61,89,16467,6717,40.79,14940,90.73,67
2025-01-09,REL05498,3277219.94,5201259.41,9,364135.55,74,17516,6466,36.91,13731,78.39,43
2025-01-10,REL05499,3526889.67,9820151.9,3,1175629.89,87,11609,5575,48.02,9536,82.14,56
2025-01-11,REL05500,3074991.39,9043245.92,5,614998.28,23,11280,5736,50.85,9178,81.37,47
2025-01-12,REL05501,1204662.03,3050943.93,5,240932.41,47,13431,5158,38.4,10804,80.44,49
2025-01-13,REL05502,1931434.23,3952781.44,7,275919.18,48,7004,2593,37.02,5685,81.17,64
2025-01-14,REL05503,2968006.92,8630668.73,4,742001.73,67,16961,8177,48.21,15279,90.08,46
2025-01-15,REL05504,2240941.13,5589365.74,4,560235.28,32,11592,4893,42.21,9311,80.32,49
2025-01-16,REL05505,1727054.39,4777896.53,1,1727054.39,62,10434,5719,54.81,9496,91.01,35
2025-01-17,REL05506,3016531.37,7990123.3,6,502755.23,28,9246,3628,39.24,7102,76.81,55
2025-01-18,REL05507,2291239.17,4739907.03,4,572809.79,59,8396,3608,42.97,7296,86.9,36
2025-01-19,REL05508,2032430.57,4508039.34,5,406486.11,65,12570,3161,25.15,11597,92.26,67
